product,system,country,body,indication_key,indication_text,regulatory_approval_date,submission_or_start_date,decision_date,outcome,arrangement_type,arrangement_detail,added_benefit_or_rating,price_at_decision,price_currency,price_basis,stated_reasons_verbatim,document_title,document_id,source_url,fetched_date,status,notes
Yescarta,Germany,Germany,G-BA,LBCL_2L,"Erwachsene mit diffus großzelligem B-Zell-Lymphom (DLBCL) und hochmalignem B-Zell-Lymphom (HGBL), die für eine Hochdosistherapie nicht infrage kommen und innerhalb von 12 Monaten nach Beendigung der Erstlinientherapie rezidivieren oder auf diese refraktär sind",2022-10-14,2023-07-01,2023-12-21,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,272000.00,EUR,Jahrestherapiekosten Beschluss,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Axicabtagen-Ciloleucel gegenüber der zweckmäßigen Vergleichstherapie: Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Axicabtagen-Ciloleucel (Neues Anwendungsgebiet: DLBCL, HGBL, nach 1 Vortherapie, Rezidiv innerhalb von 12 Monaten oder refraktär)",2023-07-01-D-890,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/901/,2026-09-05,verified-from-source,Patientengruppe b). Patienten: 800-1130. zVT Polatuzumab+BR / Tafasitamab+Lenalidomid; keine Daten.
Yescarta,Germany,Germany,G-BA,LBCL_2L,"Erwachsene mit diffus großzelligem B-Zell-Lymphom (DLBCL) und hochmalignem B-Zell-Lymphom (HGBL), die für eine Hochdosistherapie infrage kommen und innerhalb von 12 Monaten nach Beendigung der Erstlinientherapie rezidivieren oder auf diese refraktär sind",2022-10-14,2024-07-01,2024-12-19,recommended,none,,Anhaltspunkt für einen geringen Zusatznutzen,272000.00,EUR,Jahrestherapiekosten Beschluss,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Axicabtagen-Ciloleucel gegenüber der zweckmäßigen Vergleichstherapie: Anhaltspunkt für einen geringen Zusatznutzen.,"Arzneimittel-Richtlinie/Anlage XII: Axicabtagen-Ciloleucel (Neubewertung nach Fristablauf: DLBCL, HGBL, nach 1 Vortherapie, Rezidiv innerhalb von 12 Monaten oder refraktär)",2024-07-01-D-1078,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1097/,2026-09-05,verified-from-source,Neubewertung nach Fristablauf für Gruppe a) mit nachgereichten ZUMA-7-Sicherheitsdaten. Patienten: 800-1130. Erste positive Quantifizierung eines CAR-T-Zusatznutzens für Yescarta in Deutschland.
Yescarta,Germany,Germany,G-BA,FL_4L,Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach drei oder mehr systemischen Therapien,2022-06-21,2023-07-01,2023-12-21,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,272000.00,EUR,Jahrestherapiekosten Beschluss,Zusammenfassend wird der Zusatznutzen von Axicabtagen-Ciloleucel wie folgt bewertet: Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach drei oder mehr systemischen Therapien Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Axicabtagen-Ciloleucel (Neues Anwendungsgebiet: follikuläres Lymphom, nach ≥ 3 Vortherapien)",2023-07-01-D-889,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/902/,2026-09-05,verified-from-source,Patienten: 60-270. Befristet bis 01.07.2024 (Befristung aufgehoben 06.06.2024). Verfahren 02.02.2023 ausgesetzt wegen Überschreitung 30 Mio EUR. ZUMA-5 einarmig.
Yescarta,Germany,Germany,G-BA,FL_4L,Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach drei oder mehr systemischen Therapien,2022-06-21,2023-07-01,2024-06-06,not-recommended,none,,(Aufhebung der Befristung; Feststellung vom 21.12.2023 unverändert: Ein Zusatznutzen ist nicht belegt),,,,Der Satz „2. Die Geltungsdauer ist bis zum 1. Juli 2024 befristet“ wird aufgehoben.,"Arzneimittel-Richtlinie/Anlage XII: Axicabtagen Ciloleucel (Follikuläres Lymphom, nach ≥ 3 Vortherapien) – Aufhebung der Befristung der Geltungsdauer",2023-07-01-D-889,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/902/,2026-09-05,verified-from-source,Änderungsbeschluss; in Kraft 07.06.2024.
Tecartus,Germany,Germany,G-BA,MCL_3L,"Erwachsene Patienten mit rezidiviertem oder refraktärem Mantelzell-Lymphom (MCL) nach zwei oder mehr systemischen Therapien, die einen Bruton-Tyrosinkinase-(BTK-)Inhibitor einschließen",2020-12-14,2021-02-15,2021-08-05,recommended-restricted,outcomes-based,"Anwendungsbegleitende Datenerhebung (AbD 2021-AbD-008): Verfahren eingeleitet 07.10.2021, Forderung der AbD Beschluss 21.07.2022, Beginn der AbD 21.08.2023, erneute Nutzenbewertung vorgesehen 21.07.2028. Kein Erstattungsbetrag/Preisarrangement veröffentlicht; Kategorie folgt der Vorgabe AbD-gebunden = outcomes-based.","Anhaltspunkt für einen nicht-quantifizierbaren Zusatznutzen, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt",360000.00,EUR,Jahrestherapiekosten Beschluss,"Begründung: Zur Bewertung des Zusatznutzens hat der pharmazeutische Unternehmer Daten der einarmigen pivotalen Zulassungsstudie ZUMA-2 dargelegt. Insgesamt liegen dem indirekten Vergleich zwischen den Studien ZUMA-2 und SCHOLAR-2 erhebliche Unsicherheiten zugrunde, die insbesondere aus der Frage einer hinreichenden Vergleichbarkeit der Studienpopulationen und der geringen Stichprobengröße der Studie SCHOLAR-2 resultieren.","Arzneimittel-Richtlinie/Anlage XII: Brexucabtagen-Autoleucel/Autologe Anti-CD19-transduzierte CD3-positive Zellen (Mantelzell-Lymphom, vorbehandelte Patienten)",2021-02-15-D-633,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/657/,2026-09-05,verified-from-source,Patienten: 105-150. Keine Befristung im Beschlusstext gefunden; Neubewertung an AbD gekoppelt. Preis Abgabepreis pU. ATMP-QS-RL Anlage I (CAR-T) gilt.
Tecartus,Germany,Germany,G-BA,ALL_adult,Erwachsene ab einem Alter von 26 Jahren mit rezidivierter oder refraktärer B-Zell-Vorläufer akuter lymphatischer Leukämie (ALL),2022-09-02,2022-10-01,2023-03-16,recommended-restricted,none,"AbD-Beratungsverfahren 2022-AbD-008 eingeleitet 03.11.2022, eingestellt 20.07.2023 (keine AbD gefordert; Nicht-Änderung der AM-RL zur Beschränkung der Versorgungsbefugnis 20.07.2023).","Anhaltspunkt für einen nicht quantifizierbaren Zusatznutzen, da die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt",282000.00,EUR,Jahrestherapiekosten Beschluss,In der Gesamtschau weist der vorgelegte indirekte Vergleich erhebliche Unsicherheiten auf. Aufgrund des einarmigen Studiendesigns ist eine vergleichende Bewertung der Daten zum Gesamtüberleben nicht möglich.,"Arzneimittel-Richtlinie/Anlage XII: Brexucabtagen-Autoleucel (Neues Anwendungsgebiet: rezidivierte oder refraktäre B-Zell-Vorläufer akute lymphatische Leukämie, ab 26 Jahren)",2022-10-01-D-875,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/878/,2026-09-05,verified-from-source,"Patienten: 81-200. Keine Befristung gefunden. Preis 282.000 EUR (Stand Lauer-Taxe 01.03.2023, Erstattungsbetrag-Niveau). ZUMA-3 einarmig."
Breyanzi,Germany,Germany,G-BA,LBCL_3L,"Erwachsene mit rezidiviertem oder refraktärem diffus großzelligen B-Zell-Lymphom (DLBCL), primär mediastinalem großzelligen B-Zell-Lymphom (PMBCL) und follikulärem Lymphom Grad 3B (FL3B) nach zwei oder mehr Linien einer systemischen Therapie",2022-04-04,2022-09-01,2023-04-06,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,345000.00,EUR,Jahrestherapiekosten Beschluss,Zusammenfassend wird der Zusatznutzen von Lisocabtagen maraleucel wie folgt bewertet: Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (DLBCL, PMBCL und FL3B, nach ≥ 2 Vortherapien)",2022-09-01-D-867,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/869/,2026-09-05,verified-from-source,Kein Orphan Drug: regulärer Vergleich gegen patientenindividuelle zVT (TRANSCEND einarmig). Patienten: 1420-1980. Befristet bis 15.10.2023 (aufgehoben 01.06.2023). Verfahren 01.12.2022 für 6 Wochen 4 Tage ausgesetzt (zVT-Änderung).
Breyanzi,Germany,Germany,G-BA,LBCL_3L,"Erwachsene mit rezidiviertem oder refraktärem DLBCL, PMBCL und FL3B nach zwei oder mehr Linien einer systemischen Therapie",2022-04-04,2022-09-01,2023-06-01,not-recommended,none,,(Aufhebung der Befristung; Feststellung vom 06.04.2023 unverändert: Ein Zusatznutzen ist nicht belegt),,,,Der Satz „2. Die Geltungsdauer des Beschlusses ist bis zum 15. Oktober 2023 befristet.“ wird aufgehoben.,"Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (DLBCL, PMBCL, FL3B, nach ≥ 2 Vortherapien) – Änderung der Befristung der Geltungsdauer",2022-09-01-D-867,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/869/,2026-09-05,verified-from-source,Änderungsbeschluss.
Breyanzi,Germany,Germany,G-BA,LBCL_2L,"Erwachsene mit diffus großzelligem B-Zell-Lymphom (DLBCL), high-grade B-Zell-Lymphom (HGBCL), primär mediastinalem großzelligem B-Zell-Lymphom (PMBCL) und follikulärem Lymphom Grad 3b (FL3B), die für eine Hochdosistherapie infrage kommen und innerhalb von 12 Monaten nach Beendigung der Erstlinientherapie rezidivieren oder auf diese refraktär sind",2023-04-28,2023-06-01,2023-11-16,recommended,none,,Anhaltspunkt für einen beträchtlichen Zusatznutzen,345000.00,EUR,Jahrestherapiekosten Beschluss,"Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Lisocabtagen maraleucel gegenüber einer Induktionstherapie mit R-GDP, R-ICE oder R-DHAP gefolgt von einer Hochdosistherapie mit autologer Stammzelltransplantation: Anhaltspunkt für einen beträchtlichen Zusatznutzen","Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (Neues Anwendungsgebiet: DLBCL, HGBL, PMBCL und FL3B, nach 1 Vortherapie, Rezidiv innerhalb von 12 Monaten oder refraktär)",2023-06-01-D-951,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/,2026-09-05,verified-from-source,Patientengruppe a). Patienten: 835-1180. Basis TRANSFORM (RCT). Keine Befristung gefunden.
Breyanzi,Germany,Germany,G-BA,LBCL_2L,"Erwachsene mit DLBCL, HGBCL und FL3B, die für eine Hochdosistherapie nicht infrage kommen und innerhalb von 12 Monaten nach Beendigung der Erstlinientherapie rezidivieren oder auf diese refraktär sind",2023-04-28,2023-06-01,2023-11-16,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,345000.00,EUR,Jahrestherapiekosten Beschluss,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Lisocabtagen maraleucel gegenüber der zweckmäßigen Vergleichstherapie: Ein Zusatznutzen ist nicht belegt.,Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (Neues Anwendungsgebiet: ... nach 1 Vortherapie),2023-06-01-D-951,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/,2026-09-05,verified-from-source,Patientengruppe b1). Patienten: 820-1150.
Breyanzi,Germany,Germany,G-BA,PMBCL_2L,"Erwachsene mit primär mediastinalem großzelligem B-Zell-Lymphom (PMBCL), die für eine Hochdosistherapie nicht infrage kommen und innerhalb von 12 Monaten nach Beendigung der Erstlinientherapie rezidivieren oder auf diese refraktär sind",2023-04-28,2023-06-01,2023-11-16,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,345000.00,EUR,Jahrestherapiekosten Beschluss,Ein Zusatznutzen ist nicht belegt.,Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (Neues Anwendungsgebiet: ... nach 1 Vortherapie),2023-06-01-D-951,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/960/,2026-09-05,verified-from-source,Patientengruppe b2). Patienten: 20-25.
Breyanzi,Germany,Germany,G-BA,FL_3L,Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach mindestens zwei Linien einer systemischen Therapie,2025-03-12,2025-04-15,2025-10-02,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,227500.00,EUR,Jahrestherapiekosten Beschluss,Zusammenfassend wird der Zusatznutzen von Lisocabtagen maraleucel wie folgt bewertet: Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach mindestens zwei Linien einer systemischen Therapie Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (Neues Anwendungsgebiet: follikuläres Lymphom, nach ≥ 2 Vortherapien)",2025-04-15-D-1196,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1200/,2026-09-05,verified-from-source,Patienten: 370-840. Preis 227.500 EUR (Erstattungsbetrag-Niveau).
Breyanzi,Germany,Germany,G-BA,MCL_3L,"Erwachsene mit rezidiviertem oder refraktärem Mantelzell-Lymphom (MCL) nach mindestens zwei Linien einer systemischen Therapie, einschließlich eines Bruton-Tyrosinkinase (BTK)-Inhibitors",2025-11-21,2025-12-15,2026-06-04,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,224500.00,EUR,Jahrestherapiekosten Beschluss,Zusammenfassend wird der Zusatznutzen von Lisocabtagen maraleucel wie folgt bewertet: ... Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Lisocabtagen maraleucel (Neues Anwendungsgebiet: Mantelzell-Lymphom, nach ≥ 2 Vortherapien)",2025-12-15-D-1279,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1295/,2026-09-05,verified-from-source,Patienten: 105-150. Preis 224.500 EUR.
Abecma,Germany,Germany,G-BA,MM_4L,"Erwachsene mit rezidiviertem und refraktärem multiplen Myelom, die mindestens drei vorausgegangene Therapien, einschließlich eines Immunmodulators, eines Proteasominhibitors und eines Anti-CD38-Antikörpers, erhalten und unter der letzten Therapie eine Krankheitsprogression gezeigt haben",2021-08-18,2022-01-01,2022-06-16,recommended-restricted,none,,"Anhaltspunkt für einen nicht-quantifizierbaren Zusatznutzen, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt",350000.00,EUR,Jahrestherapiekosten Beschluss,"Fazit zu den indirekten Vergleichen zur Wirksamkeit In der Gesamtschau kann nicht mit hinreichender Sicherheit davon ausgegangen werden, dass für die relevanten Patientenkohorten der Studien NDS-MM-003, PREAMBLE und MM-007 eine Strukturgleichheit zu der Patientenpopulation der Studie KarMMa vorliegt. Aufgrund des einarmigen Studiendesigns ist eine vergleichende Bewertung der Ergebnisse zum Gesamtüberleben nicht möglich.","Arzneimittel-Richtlinie/Anlage XII: Idecabtagen vicleucel (Multiples Myelom, mind. 3 Vortherapien)",2022-01-01-D-779,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/781/,2026-09-05,verified-from-source,Patienten: 1200-1300. Keine Befristung gefunden. Preis Abgabepreis pU. Aufgehoben durch Neubewertung Orphan > 30 Mio (01.04.2024).
Abecma,Germany,Germany,G-BA,MM_4L,"Multiples Myelom, mind. 3 Vortherapien (Neubewertung Orphan > 30 Mio)",2021-08-18,2024-03-01,2024-05-02,terminated-or-withdrawn,none,,(Verfahren eingestellt),,,,wird das zum 1. März 2024 separat begonnene Nutzenbewertungsverfahren zu Idecabtagen Vicleucel im Anwendungsgebiet multiples Myelom nach mind. 3 Vortherapien eingestellt.,Arzneimittel-Richtlinie/Anlage XII: Idecabtagen Vicleucel (Neubewertung eines Orphan Drugs nach Überschreitung der 30 Mio. Euro Grenze) – Einstellung eines Verfahrens zur Nutzenbewertung,2024-03-01-D-1043,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1065/,2026-09-05,verified-from-source,Verfahrenstechnische Einstellung; Fragestellung in Verfahren 2024-04-01-D-1057 überführt.
Abecma,Germany,Germany,G-BA,MM_3L,"Erwachsene mit rezidiviertem und refraktärem multiplen Myelom, die mindestens zwei Vortherapien erhalten haben und unter der letzten Therapie eine Krankheitsprogression gezeigt haben; Vorbehandlung umfasst einen Immunmodulator, einen Proteasominhibitor und einen Anti-CD-38-Antikörper",2024-03-19,2024-04-01,2024-09-19,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,240000.00,EUR,Jahrestherapiekosten Beschluss,In der Gesamtschau der Ergebnisse zu Nebenwirkungen liegt ein Nachteil für Idecabtagen vicleucel im Vergleich zur patientenindividuellen Therapie vor. Ausmaß und Wahrscheinlichkeit des Zusatznutzens ... Ein Zusatznutzen ist nicht belegt.,"Arzneimittel-Richtlinie/Anlage XII: Idecabtagen vicleucel (Neubewertung eines Orphan Drugs nach Überschreitung der 30 Millionen Euro-Grenze: MM, mind. 3 Vortherapien; neues Anwendungsgebiet: MM, mind. 2 Vortherapien)",2024-04-01-D-1057,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1068/,2026-09-05,verified-from-source,Patienten: 4900-5250. Basis KarMMa-3 (RCT). Preis 240.000 EUR (Erstattungsbetrag-Niveau). Redaktioneller Änderungsbeschluss 19.12.2024 (zVT-Präzisierung Panobinostat).
Carvykti,Germany,Germany,G-BA,MM_4L,"Erwachsene Patienten mit rezidiviertem und refraktärem multiplen Myelom, die zuvor bereits mindestens drei Therapien erhalten haben, darunter einen Immunmodulator, einen Proteasominhibitor sowie einen Anti-CD38-Antikörper, und die während der letzten Therapie eine Krankheitsprogression zeigten",2022-05-25,2023-02-15,2023-08-17,recommended-restricted,none,,"Anhaltspunkt für einen nicht quantifizierbaren Zusatznutzen, weil die wissenschaftliche Datengrundlage eine Quantifizierung nicht zulässt",420000.00,EUR,Jahrestherapiekosten Beschluss,"Begründung: Für die Bewertung des Zusatznutzens von Ciltacabtagen autoleucel im Anwendungsgebiet rezidiviertes und refraktäres Multiples Myelom (≥ 3 Vortherapien) wurden vom pharmazeutischen Unternehmer im Dossier Daten der einarmigen, offenen Phase Ib/II-Studie CARTITUDE-1 vorgelegt.","Arzneimittel-Richtlinie/Anlage XII: Ciltacabtagen autoleucel (rezidiviertes / refraktäres Multiples Myelom, nach mind. 3 Vortherapien)",2023-02-15-D-919,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/924/,2026-09-05,verified-from-source,Patienten: 1210-1310. Befristet bis 01.07.2026. Verfahrensbeginn 15.02.2023 (Markteinführung ~9 Monate nach EU-Zulassung). Preis Abgabepreis pU. Aufgehoben durch Verfahren 01.12.2024.
Carvykti,Germany,Germany,G-BA,MM_2L,"Erwachsene mit rezidiviertem und refraktärem multiplen Myelom, die ein bis drei vorhergehende Therapien erhalten haben, während der letzten Therapie eine Krankheitsprogression gezeigt haben und refraktär gegenüber Lenalidomid sind; Vorbehandlung umfasst einen Immunmodulator und einen Proteasom-Inhibitor",2024-04-19,2024-12-01,2025-05-15,recommended,none,,Anhaltspunkt für einen beträchtlichen Zusatznutzen,285000.00,EUR,Jahrestherapiekosten Beschluss,Ausmaß und Wahrscheinlichkeit des Zusatznutzens von Ciltacabtagen autoleucel gegenüber DPd oder PVd: a1) ... Anhaltspunkt für einen beträchtlichen Zusatznutzen.,"Arzneimittel-Richtlinie/Anlage XII: Ciltacabtagen autoleucel (Neues Anwendungsgebiet / Neubewertung Orphan > 30 Mio: Multiples Myelom, nach mind. 1 Vortherapie, refraktär gegenüber Lenalidomid)",2024-12-01-D-1074,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1088/,2026-09-05,verified-from-source,Patientengruppe a1). Patienten: 1180-2460. Basis CARTITUDE-4 (RCT). Verfahren 18.07.2024 ausgesetzt (Überschreitung 30 Mio EUR) bis Dossiervorlage 01.12.2024. Preis 285.000 EUR (Erstattungsbetrag-Niveau).
Carvykti,Germany,Germany,G-BA,MM_5L,"Erwachsene mit rezidiviertem und refraktärem multiplen Myelom, die mindestens vier vorhergehende Therapien erhalten haben, während der letzten Therapie eine Krankheitsprogression gezeigt haben und refraktär gegenüber Lenalidomid sind; Vorbehandlung umfasst einen Immunmodulator und einen Proteasom-Inhibitor",2024-04-19,2024-12-01,2025-05-15,not-recommended,none,,Ein Zusatznutzen ist nicht belegt,285000.00,EUR,Jahrestherapiekosten Beschluss,a2) ... Ein Zusatznutzen ist nicht belegt.,Arzneimittel-Richtlinie/Anlage XII: Ciltacabtagen autoleucel (Neues Anwendungsgebiet / Neubewertung Orphan > 30 Mio),2024-12-01-D-1074,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1088/,2026-09-05,verified-from-source,Patientengruppe a2). Patienten: 1100-1180.
Zolgensma,Germany,Germany,G-BA,SMA,"Patienten mit 5q-assoziierter spinaler Muskelatrophie (SMA) mit einer biallelischen Mutation im SMN1-Gen und einer klinisch diagnostizierten Typ-1-SMA, oder Patienten mit 5q-assoziierter SMA mit einer biallelischen Mutation im SMN1-Gen und bis zu 3 Kopien des SMN2-Gens",2020-05-18,2020-07-01,2020-12-03,terminated-or-withdrawn,none,,(Aussetzung der Beschlussfassung nach Überschreitung der 50-Mio-EUR-Umsatzgrenze),,,,Nach Überschreitung der 50 Millionen Euro Umsatzgrenze für Orphan Drugs für das Fertigarzneimittel Zolgensma mit dem Wirkstoff Onasemnogen-Abeparvovec wird die Beschlussfassung zur Nutzenbewertung von Zolgensma nach § 35a Abs. 3 Satz 1 SGB V vorläufig bis zum Vorliegen einer Nutzenbewertung des IQWiG ... ausgesetzt.,Arzneimittel-Richtlinie/Anlage XII: Onasemnogen Abeparvovec – Aussetzung der Beschlussfassung zur Nutzenbewertung,2020-07-01-D-549,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/561/,2026-09-05,verified-from-source,Orphan-Verfahren ohne Zusatznutzen-Beschluss beendet (Verfahrensstatus: ausgesetzt); Fragestellung in Verfahren 2021-05-15-D-679 fortgeführt. QS-Beschluss § 136a Abs. 5 SGB V Onasemnogen-Abeparvovec 20.11.2020.
Zolgensma,Germany,Germany,G-BA,SMA,5q-assoziierte spinale Muskelatrophie (alle Patientengruppen des Anwendungsgebiets),2020-05-18,2020-07-16,2021-02-04,recommended-restricted,outcomes-based,"Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen (2020-AbD-001, erster AbD-Beschluss des G-BA) mit gleichzeitigem Beschluss zur Beschränkung der Versorgungsbefugnis nach § 35a Abs. 3b SGB V vom 04.02.2021 (BAnz AT 19.04.2021 B3); Beginn der AbD 01.02.2022; erneute Nutzenbewertung vorgesehen 01.07.2027. Kein Preisarrangement veröffentlicht.","(AbD-Beschluss, keine Zusatznutzen-Kategorie)",,,,Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen – Onasemnogen-Abeparvovec (Spinale Muskelatrophie),Arzneimittel-Richtlinie/Anlage XII: Forderung einer anwendungsbegleitenden Datenerhebung und von Auswertungen – Onasemnogen-Abeparvovec,2020-AbD-001,https://www.g-ba.de/anwendungsbegleitende-datenerhebung-verfahren/1/,2026-09-05,verified-from-source,"Einleitung des AbD-Verfahrens 16.07.2020; Änderungen 20.01.2022, 21.09.2023, 06.06.2024; Überprüfungen 04.08.2022, 04.02.2024, 04.08.2025. Status: Datenerhebung laufend (SMArtCARE-Register)."
Zolgensma,Germany,Germany,G-BA,SMA_type1,Patientinnen und Patienten mit 5q-assoziierter spinaler Muskelatrophie (5q-SMA) Typ 1,2020-05-18,2021-05-15,2021-11-04,not-recommended,outcomes-based,"AbD 2020-AbD-001 läuft (siehe AbD-Zeile); Beschluss nicht befristet, erneute Nutzenbewertung nach AbD 01.07.2027.",Ein Zusatznutzen ist nicht belegt,2314550.00,EUR,Jahrestherapiekosten Beschluss,Die vorgelegten Vergleiche einzelner Arme aus verschiedenen Studien zwischen Onasemnogen-Abeparvovec und Nusinersen sind aufgrund der großen Unsicherheiten für die Nutzenbewertung von Onasemnogen-Abeparvovec ungeeignet und können entsprechend nicht für die Ableitung eines Zusatznutzens herangezogen werden.,Arzneimittel-Richtlinie/Anlage XII: Onasemnogen-Abeparvovec (Überschreitung 50 Mio. € Grenze: Spinale Muskelatrophie),2021-05-15-D-679,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/,2026-09-05,verified-from-source,Patientengruppe a). Patienten: Tabelle nennt ca. 45-65 (Zuordnung zu Gruppen a-c im PDF-Text nicht eindeutig); d) keine Angabe möglich. zVT Nusinersen. Preis 2.314.550 EUR (Einmalgabe).
Zolgensma,Germany,Germany,G-BA,SMA_type2,Patientinnen und Patienten mit 5q-SMA Typ 2 und bis zu 3 Kopien des SMN 2 Gens,2020-05-18,2021-05-15,2021-11-04,not-recommended,outcomes-based,AbD 2020-AbD-001 läuft.,Ein Zusatznutzen ist nicht belegt,2314550.00,EUR,Jahrestherapiekosten Beschluss,Ein Zusatznutzen ist nicht belegt,Arzneimittel-Richtlinie/Anlage XII: Onasemnogen-Abeparvovec (Überschreitung 50 Mio. € Grenze: Spinale Muskelatrophie),2021-05-15-D-679,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/,2026-09-05,verified-from-source,Patientengruppe b).
Zolgensma,Germany,Germany,G-BA,SMA_type3,Patientinnen und Patienten mit 5q-SMA Typ 3 und bis zu 3 Kopien des SMN 2 Gens,2020-05-18,2021-05-15,2021-11-04,not-recommended,outcomes-based,AbD 2020-AbD-001 läuft.,Ein Zusatznutzen ist nicht belegt,2314550.00,EUR,Jahrestherapiekosten Beschluss,Ein Zusatznutzen ist nicht belegt,Arzneimittel-Richtlinie/Anlage XII: Onasemnogen-Abeparvovec (Überschreitung 50 Mio. € Grenze: Spinale Muskelatrophie),2021-05-15-D-679,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/,2026-09-05,verified-from-source,Patientengruppe c). Patienten: ca. 45-65 (siehe Hinweis Gruppe a).
Zolgensma,Germany,Germany,G-BA,SMA_presymptomatic,präsymptomatische Patientinnen und Patienten mit 5q-SMA und bis zu 3 Kopien des SMN 2 Gens,2020-05-18,2021-05-15,2021-11-04,not-recommended,outcomes-based,AbD 2020-AbD-001 läuft.,Ein Zusatznutzen ist nicht belegt,2314550.00,EUR,Jahrestherapiekosten Beschluss,"Diese Vorgehensweise ist jedoch mit sehr großen Unsicherheiten behaftet, da davon auszugehen ist, dass bisher nur sehr wenige präsymptomatische Patientinnen und Patienten in Deutschland identifiziert wurden.",Arzneimittel-Richtlinie/Anlage XII: Onasemnogen-Abeparvovec (Überschreitung 50 Mio. € Grenze: Spinale Muskelatrophie),2021-05-15-D-679,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/689/,2026-09-05,verified-from-source,Patientengruppe d). Patienten: keine Angabe möglich.
Itvisma,Germany,Germany,G-BA,SMA_2plus,"5q-assoziierte spinale Muskelatrophie mit ≥ 4 Kopien des SMN2-Gens und SMA Typ 2, Typ 3, Typ 4 bzw. ohne definierten Typ, ≥ 2 Jahre",2026-06-30,2026-08-01,,under-assessment,unknown,,,,,,,Onasemnogen abeparvovec (5q-assoziierte spinale Muskelatrophie ... ≥ 2 Jahre) – Verfahren begonnen,2026-08-01-D-1353,https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/1383/,2026-09-05,verified-from-source,Verfahrensbeginn 01.08.2026 (Markteinführung ~1 Monat nach EU-Zulassung); Beschluss erwartet ~Januar 2027. Nicht als Orphan gekennzeichnet.
