product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Elevidys,2025Q3,US,131.5,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Third Quarter 2025 Financial Results and Recent Corporate Developments, Including Completion of Its Confirmatory Study, ESSENCE (2025-11-03)",https://www.sec.gov/Archives/edgar/data/873303/000119312525262591/srpt-ex99_1.htm,verified-from-source,"Sarepta holds US rights only (Roche has ex-US rights); ELEVIDYS product revenue is 100% US, so US = Total. All US shipments paused 2025-07-22; FDA recommended resumption for ambulatory patients on 2025-07-28. Nine months 2025 ELEVIDYS = 374.985 + 281.851 + 131.5 = 788.3 (analyst sum)."
Elevidys,2025Q4,US,110.4,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Fourth Quarter and Full-Year 2025 Financial Results and Recent Corporate Developments (2026-02-25)",https://www.sec.gov/Archives/edgar/data/873303/000119312526071566/srpt-ex99_1.htm,verified-from-source,"Sarepta holds US rights only (Roche has ex-US rights); ELEVIDYS product revenue is 100% US, so US = Total. Label updated November 2025: boxed warning for serious liver injury and non-ambulatory indication removed."
Elevidys,2025FY,US,898.7,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Fourth Quarter and Full-Year 2025 Financial Results and Recent Corporate Developments (2026-02-25)",https://www.sec.gov/Archives/edgar/data/873303/000119312526071566/srpt-ex99_1.htm,verified-from-source,"Sarepta holds US rights only (Roche has ex-US rights); ELEVIDYS product revenue is 100% US, so US = Total. Annual aggregate row - do not double count. Sum of quarters 374.985 + 281.851 + 131.5 + 110.4 = 898.7."
Elevidys,2026Q1,US,102.0,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces First Quarter 2026 Financial Results and Recent Corporate Developments (2026-05-06)",https://www.sec.gov/Archives/edgar/data/873303/000119312526208966/srpt-ex99_1.htm,verified-from-source,"Sarepta holds US rights only (Roche has ex-US rights); ELEVIDYS product revenue is 100% US, so US = Total. Release: lower volume of ELEVIDYS sales due to our updated label that only includes the ambulatory patient population for treatment."
Elevidys,2026Q2,US,98.1,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Second Quarter 2026 Financial Results and Recent Corporate Developments (2026-08-05)",https://www.sec.gov/Archives/edgar/data/873303/000119312526335056/srpt-ex99_1.htm,verified-from-source,"Sarepta holds US rights only (Roche has ex-US rights); ELEVIDYS product revenue is 100% US, so US = Total. Latest reported quarter as of 2026-09-05. Six months 2026 ELEVIDYS = 200.1 (analyst sum)."
Elevidys,2024Q1,Ex-US (Roche proxy),0.173,USD,Sarepta Form 10-Q for the quarter ended 2025-03-31 (filed 2025-05-06),https://www.sec.gov/Archives/edgar/data/873303/000095017025064412/srpt-20250331.htm,verified-from-source,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Royalty revenue for the three months ended 2024-03-31 reported as $173 thousand (prior-year column of the Q1 2025 10-Q). Contract manufacturing revenue (ELEVIDYS supply to Roche) $5,807K in the same period."
Elevidys,2024Q4,Ex-US (Roche proxy),4.9,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Fourth Quarter and Full-Year 2024 Financial Results and Recent Corporate Developments (2025-02-26)",https://www.sec.gov/Archives/edgar/data/873303/000095017025027717/srpt-ex99_1.htm,verified-from-source,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Release: Royalty revenue from the sales of ELEVIDYS by Roche for the quarter totaled $4.9 million. Also: $20.3 million (Q4) and $66.0 million (FY2024) of contract manufacturing and other revenues associated with commercial ELEVIDYS supply delivered to Roche."
Elevidys,2025Q1,Ex-US (Roche proxy),3.954,USD,Sarepta Form 10-Q for the quarter ended 2025-03-31 (filed 2025-05-06),https://www.sec.gov/Archives/edgar/data/873303/000095017025064412/srpt-20250331.htm,verified-from-source,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Royalty revenue for the three months ended 2025-03-31 reported as $3,954 thousand; contract manufacturing revenue $17,379K; collaboration revenue $112,000K (Roche option expiry, not ELEVIDYS sales)."
Elevidys,2025Q2,Ex-US (Roche proxy),,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Second Quarter 2026 Financial Results and Recent Corporate Developments (2026-08-05)",https://www.sec.gov/Archives/edgar/data/873303/000119312526335056/srpt-ex99_1.htm,not-disclosed,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Royalty not broken out in the releases read. Q2 2025 collaboration revenue included a $63.5 million milestone from Roche for the regulatory approval of ELEVIDYS in Japan (per the Q2 2026 release), a one-off not related to sales volume. Q2 2025 10-Q XBRL (R43) shows Roche collaborative-arrangement revenue of $63,500K for the quarter ($175,500K six months, including the $112,000K Q1 option-expiry amount) and total collaboration and other revenues of $97,968K (Q2 2024: $2,383K); royalty revenue is not tagged separately."
Elevidys,2025Q3,Ex-US (Roche proxy),,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces Third Quarter 2025 Financial Results and Recent Corporate Developments, Including Completion of Its Confirmatory Study, ESSENCE (2025-11-03)",https://www.sec.gov/Archives/edgar/data/873303/000119312525262591/srpt-ex99_1.htm,not-disclosed,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Release gives only the change: contract manufacturing revenues and royalty revenues increased $29.4 million and $9.9 million, respectively (nine months 2025 vs 2024), associated with an increase in commercial ELEVIDYS supply delivered to Roche as well as royalty revenue from sales of ELEVIDYS by Roche."
Elevidys,2026Q1,Ex-US (Roche proxy),,USD,"Sarepta 8-K Ex-99.1, Sarepta Therapeutics Announces First Quarter 2026 Financial Results and Recent Corporate Developments (2026-05-06)",https://www.sec.gov/Archives/edgar/data/873303/000119312526208966/srpt-ex99_1.htm,not-disclosed,"Proxy for ex-US uptake: Sarepta's royalty revenue on Roche's ex-US ELEVIDYS sales, not Roche's sales themselves. Roche does not break out ELEVIDYS in its product sales tables at a level captured here. Royalty not broken out. Chugai launched ELEVIDYS in Japan in February 2026; Sarepta earned a $40.0 million first-commercial-sale milestone in March 2026 (collaboration revenue). Contract manufacturing revenues increased $13.7 million on higher commercial ELEVIDYS supply delivered to Roche."
