product,record_type,as_of_date,region,value,unit,verbatim,source_doc,source_url,status,notes
Kymriah,centres,2020-06-30,Global,240,qualified treatment centres,More than 240 qualified treatment centers and 25 countries have coverage for at least one indication.,"Novartis Second Quarter and Half Year 2020 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 21 Jul 2020)",https://www.sec.gov/Archives/edgar/data/1114448/000137036820000069/a200721-99_2.htm,verified-from-source,"Floor. Same report: 'The EMA approved commercial manufacturing of Kymriah at the Novartis-owned facilities in Stein, Switzerland which will support existing manufacturing at the facility in Morris Plains, New Jersey, US.'"
Kymriah,centres,2020-12-31,Global,290,qualified treatment centres,"Coverage continued to expand, with more than 290 qualified treatment centers and 27 countries having coverage for at least one indication.","Novartis Fourth Quarter and Full Year 2020 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 26 Jan 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000008/a210126-99_2.htm,verified-from-source,"Floor. Same report: 'The Japan Ministry of Health, Labor and Welfare approved commercial manufacturing for Kymriah at the Foundation for Biomedical Research and Innovation at Kobe (FBRI).'"
Kymriah,centres,2021-03-31,Global,300,qualified treatment centres,"Coverage continued to expand, with more than 300 qualified treatment centers in 28 countries having coverage for at least one indication.","Novartis First Quarter 2021 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 27 Apr 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000041/a210427-99_2.htm,verified-from-source,"Floor. Same report: 'Novartis has the largest geographical CAR-T manufacturing network in the world, including the recent approval of the first commercial manufacturing site in Australia.'"
Kymriah,centres,2021-06-30,Global,325,qualified treatment centres,"Coverage continued to expand, with more than 325 qualified treatment centers in 30 countries having coverage for at least one indication","Novartis Q2 2021 Condensed Financial Report, press release (Form 6-K exhibit 99.1, 21 Jul 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000055/nvs-20210630-99_1.htm,verified-from-source,Floor.
Kymriah,centres,2021-09-30,Global,340,qualified treatment centres,"Coverage continued to expand, with more than 340 qualified treatment centers in 30 countries having coverage for at least one indication.","Novartis Third Quarter and Nine Months 2021 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 26 Oct 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000072/a211026-99_2.htm,verified-from-source,Floor.
Kymriah,patients_cumulative,2021-09-30,Global,5300,patients,"In its approved indications, Kymriah is an efficacious treatment offering potential for durable responses and a favorable safety profile based on current clinical and real-world experience in more than 5,300 patients.","Novartis Third Quarter and Nine Months 2021 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 26 Oct 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000072/a211026-99_2.htm,verified-from-source,"Clinical trial plus real-world (commercial) patients combined; Kymriah only. Stated as 'more than', i.e. a floor. Best cumulative count found in the documents read."
Kymriah,centres,2021-12-31,Global,350,qualified treatment centres,"Coverage continued to expand, with more than 350 qualified treatment centers in 30 countries having coverage for at least one indication.","Novartis Fourth Quarter and Full Year 2021 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 2 Feb 2022)",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000009/a220202-99_2.htm,verified-from-source,Floor. Last quarter in which Novartis published a centre count in the fetched reports.
Kymriah,patients_cumulative,2021-12-31,Global,44000,patients,"Kymriah is currently used to treat more than 44,000 patients worldwide.","Novartis Fourth Quarter and Full Year 2021 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 2 Feb 2022)",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000009/a220202-99_2.htm,unverified-extraction,"DO NOT USE without re-reading the document. Sentence returned by the extraction tool but implausible against the 5,300 patients stated one quarter earlier and against cumulative revenue (about USD 1.4bn to end-2021); probably a misattributed or misread sentence. Kept only as a lead."
Kymriah,statement,2022-12-31,Global,,,"Kymriah (USD 139 million, -3%, +5% cc) sales grew (cc) in Emerging Growth Markets and Japan, partly offset by decline in the US and Europe, due to lower DLBCL demand, mainly driven by competitive entry into earlier line of treatment.","Novartis Fourth Quarter and Full Year 2022 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 1 Feb 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000008/a230201-99_2.htm,verified-from-source,First explicit attribution of decline to second-line CAR-T competition (Yescarta and Breyanzi second-line LBCL approvals in 2022).
Kymriah,statement,2021-03-31,Global,,,"Net sales of the top 20 Innovative Medicines Division products in 2021: Kymriah US 62, Rest of world 89, Total 151 (USD m)","Novartis First Quarter 2021 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 27 Apr 2021)",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000041/a210427-99_2.htm,verified-from-source,"Reporting-format note: Kymriah appears in the regional (US / Rest of world) top-20 table only around 2021-2022; from Q1 2023 it is outside the top 20 and only a global total is published, and from Q1 2025 it is reported under 'Established brands'. Novartis therefore publishes no regional Kymriah revenue for most of its life."
Kymriah,statement,2025-12-31,Global,,,"Kymriah (USD 85 million, -21%, -23% cc) sales declined across most markets, mainly due to competitive pressure in DLBCL.","Novartis Fourth Quarter and Full Year 2025 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 4 Feb 2026)",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000007/a260204-99_2.htm,verified-from-source,FY2025 net sales USD 381m (-14%).
