product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Abecma,MM_3L,"r/r MM after at least 2 prior therapies incl. IMiD, PI and anti-CD38 (US and EU 2024 Abecma labels)",US,label_indication,,,,,2024,2024-04-05,"For the treatment of adult patients with relapsed or refractory multiple myeloma after two or more prior lines of therapy including an immunomodulatory agent (IMiD), a proteasome inhibitor (PI), and an anti-CD38 monoclonal antibody","Bristol Myers Squibb press release, U.S. FDA Approves Bristol Myers Squibb and 2seventy bio's Abecma for Triple-Class Exposed Relapsed or Refractory Multiple Myeloma After Two Prior Lines of Therapy, 5 April 2024",https://news.bms.com/news/details/2024/U.S.-FDA-Approves-Bristol-Myers-Squibb-and-2seventy-bios-Abecma-for-Triple-Class-Exposed-Relapsed-or-Refractory-Multiple-Myeloma-After-Two-Prior-Lines-of-Therapy/default.aspx,verified-from-source,Original US label (26 March 2021) required four or more prior lines (MM_5L). The press release gives no eligible-population count; no BMS or 2seventy addressable-population figure was found (2seventy IR site no longer resolves after the 2025 BMS acquisition).
Abecma,MM_all,all multiple myeloma (not label-restricted),US,incidence_rate,,36000,,"estimated new cases of myeloma in 2026, US (population base: whole US population; rate 7.4 per 100,000 per year, 2019-2023)",2026,2026-09-05,"Estimated New Cases in 2026: 36,000; Estimated Deaths in 2026: 10,850; rate of new cases 7.4 per 100,000 men and women per year",NCI SEER Cancer Stat Facts: Myeloma (accessed 5 Sep 2026),https://seer.cancer.gov/statfacts/html/mulmy.html,verified-from-source,ACS projections reproduced by SEER. Applies to Carvykti too.
Abecma,MM_all,all multiple myeloma (not label-restricted),US,prevalence_rate,,202793,,people living with myeloma in the US in 2023 (population base: whole US population),2023,2026-09-05,"202,793 people living with myeloma in the United States (2023)",NCI SEER Cancer Stat Facts: Myeloma (accessed 5 Sep 2026),https://seer.cancer.gov/statfacts/html/mulmy.html,verified-from-source,"Compare ICER's 2021 assumption of 140,000 Americans living with MM. Applies to Carvykti too."
Abecma,MM_3L,"r/r MM after at least 2 prior therapies incl. IMiD, PI and anti-CD38 (US and EU 2024 Abecma labels)",US,annual_incident_eligible,8530,,19620,patients per year reaching a 3rd line of therapy (incident-cohort basis),2026,2020-11-10,"After frontline therapy, 43% of non-transplant patients and 79% of transplant patients received a second LOT, and of these, only 55% and 69% went on to receiving a third LOT, respectively.","Fonseca R et al., Frontline treatment patterns and attrition rates by subsequent lines of therapy in patients with newly diagnosed multiple myeloma, BMC Cancer 2020;20:1087 (PMC7656738); incidence from SEER Cancer Stat Facts: Myeloma (36,000 new cases 2026)",https://pmc.ncbi.nlm.nih.gov/articles/PMC7656738/,derived,"36,000 x 0.43 x 0.55 = 8,514 (all non-transplant) to 36,000 x 0.79 x 0.69 = 19,624 (all transplant); rounded. Not restricted to triple-class exposed patients, so an upper bound for the 2024 label."
Abecma,MM_all,all multiple myeloma (not label-restricted),UK,incidence_rate,,6532,,"new myeloma cases per year, UK (average of 2019, 2021-2022; population base whole UK)",2022,2026-09-05,"6,532 new myeloma cases in the UK every year, 2019, 2021-2022, UK.","Cancer Research UK, Myeloma statistics (accessed 5 Sep 2026)",https://www.cancerresearchuk.org/health-professional/cancer-statistics/statistics-by-cancer-type/myeloma,verified-from-source,"England is roughly 84% of the UK population (about 5,500 cases). Applies to Carvykti too."
Abecma,MM_4L,NICE TA936: after 3 or more treatments; NICE TA1084: after 2 to 4 treatments,England,gatekeeper_eligible,,,,,,2025,Idecabtagene vicleucel for treating relapsed and refractory multiple myeloma after 3 or more treatments (terminated appraisal),"NICE TA936 (terminated appraisal) and TA1084 (terminated appraisal, after 2 to 4 treatments)",https://www.nice.org.uk/guidance/ta936,not-found,"Both NICE appraisals of Abecma were terminated (no committee papers, no resource impact report), so no NICE count of eligible people in England exists. The brief's TA1027 is tebentafusp for uveal melanoma, not Abecma."
Abecma,MM_3L,"r/r MM after at least 2 prior therapies incl. IMiD, PI and anti-CD38 (US and EU 2024 Abecma labels)",UK,annual_incident_eligible,914,,2482,patients per year reaching a 3rd line of therapy,2022,2020-11-10,"In similar analyses of European patients with NDMM, 32-61%, 14-38%, 15%, and 1% received a second, third, fourth, and fifth LOT","Fonseca R et al., Frontline treatment patterns and attrition rates by subsequent lines of therapy in patients with newly diagnosed multiple myeloma, BMC Cancer 2020;20:1087 (PMC7656738) (summary of European studies); incidence from Cancer Research UK (6,532 new myeloma cases per year)",https://pmc.ncbi.nlm.nih.gov/articles/PMC7656738/,derived,"6,532 x 0.14 = 914 to 6,532 x 0.38 = 2,482. European shares pooled from several chart reviews; not UK-specific and not restricted to triple-class exposed patients."
Abecma,MM_4L,"Erwachsene mit rezidiviertem und refraktaerem multiplen Myelom, die mindestens drei vorausgegangene Therapien, einschliesslich eines Immunmodulators, eines Proteasominhibitors und eines Anti-CD38-Antikoerpers, erhalten und unter der letzten Therapie eine Krankheitsprogression gezeigt haben",Germany,gatekeeper_eligible,1200,,1300,patients per year in the GKV (statutory health insurance) target population,2022,2022-06-16,ca. 1 200 - 1 300 Patientinnen und Patienten,"G-BA Beschluss ueber eine Aenderung der Arzneimittel-Richtlinie Anlage XII: Idecabtagen vicleucel (Multiples Myelom, mind. 3 Vortherapien), Beschluss vom 16. Juni 2022 (BAnz AT 16.08.2022 B5), section 2 Anzahl der Patientinnen und Patienten",https://www.g-ba.de/downloads/39-261-5470/2022-06-16_AM-RL-XII_Idecabtagen%20vicleucel_D-779_BAnz.pdf,verified-from-source,GKV covers about 88% of the German population; scale by ~1.13 for a national figure. The 2023 Carvykti decision re-used this figure uprated by 0.80%/yr.
Abecma,MM_3L,"Erwachsene mit rezidiviertem und refraktaerem multiplem Myelom, die mindestens 2 vorausgegangene Therapien, einschliesslich eines Immunmodulators, eines Proteasominhibitors und eines Anti-CD38-Antikoerpers, erhalten und unter der letzten Therapie eine Krankheitsprogression gezeigt haben",Germany,gatekeeper_eligible,4900,,5250,patients per year in the GKV (statutory health insurance) target population,2024,2024-09-19,ca. 4 900 bis 5 250 Patientinnen und Patienten,"G-BA Beschluss AM-RL Anlage XII: Idecabtagen vicleucel (Neubewertung Orphan > 30 Mio, mind. 3 Vortherapien; neues Anwendungsgebiet mind. 2 Vortherapien), Beschluss vom 19. September 2024 (BAnz AT 07.11.2024 B3), section 2",https://www.g-ba.de/downloads/39-261-6798/2024-09-19_AM-RL-XII_Idecabtagen-vicleucel_D-1057_BAnz.pdf,verified-from-source,Single count given for the >=2 prior therapies population (which contains the >=3 group). Roughly 4x the 2022 >=3-prior-therapies estimate. Decision amended 19 Dec 2024 (beschluesse/6967) - amendment not checked for changed numbers.
Abecma,MM_4L,"patients adultes atteints d'un myelome multiple en rechute et refractaire ayant recu au moins trois traitements anterieurs, incluant un agent immunomodulateur, un inhibiteur de proteasome et un anticorps anti CD38, et dont la maladie a progresse pendant le dernier traitement",France,gatekeeper_eligible,,740,,patients per year (stated as a maximum),2021,2021-12-15,La population cible d'ABECMA (idecabtagene vicleucel) est estimee au maximum a 740 patients par an.,"HAS Commission de la Transparence, Avis ABECMA (idecabtagene vicleucel), premiere evaluation, 15 decembre 2021 (CT-19358), section Population cible",https://www.has-sante.fr/upload/docs/evamed/CT-19358_ABECMA_PIC_INS_AvisDef_CT19358.pdf,verified-from-source,"Upper bound: 5,442 new MM/plasmacytoma cases in France 2018; 15-20% asymptomatic; 4,352-4,622 need first-line treatment; EMMY real-world study: 16% of patients started a 4th line; assumes all had received anti-CD38, PI and IMiD. HAS server returns 403 to direct fetch; text read from the web.archive.org copy of the PDF."
Abecma,MM_all,all multiple myeloma and plasmacytoma (not label-restricted),France,incidence_rate,,5442,,"new cases of multiple myeloma and plasmacytoma, France, 2018 (population base whole France)",2018,2021-12-15,"En France, en 2018, le nombre de nouveaux cas de myelome multiple et de plasmocytome a ete estime a 5 442","HAS Commission de la Transparence, Avis ABECMA, 15 decembre 2021 (CT-19358), section Population cible",https://www.has-sante.fr/upload/docs/evamed/CT-19358_ABECMA_PIC_INS_AvisDef_CT19358.pdf,verified-from-source,"Same avis: 16% of treated patients start a 4th line (EMMY study, 1,929 patients treated 2017-2018). Applies to Carvykti too."
Abecma,MM_4L,"r/r MM after at least 3 prior therapies incl. IMiD, PI and anti-CD38, progression on last therapy (EU 2021/2022 labels)",France,gatekeeper_eligible,,1034,,"patients, cumulative over 3 years (population cible used in the CEESP budget impact)",2022,2021-11-23,"L'impact budgetaire associe a l'introduction d'ide-cel sur le marche represente une augmentation des depenses de l'assurance maladie dans cette indication de 93%, pour une population cible de 1 034 patients cumules sur 3 ans.","HAS page ABECMA (idecabtagene vicleucel), summary of the CEESP avis economique of 23 novembre 2021",https://www.has-sante.fr/jcms/p_3308681/fr/abecma-idecabtagene-vicleucel,verified-from-source,About 345 patients per year if spread evenly - below the CT's 740/yr maximum. Full economic avis PDF: https://www.has-sante.fr/upload/docs/application/pdf/2022-01/abecma_23112021_avis_economique.pdf (not retrieved).
Abecma,MM_3L,"patients adultes atteints d'un myelome multiple en rechute et refractaire ayant recu au moins deux traitements anterieurs, incluant un agent immunomodulateur (IMID), un inhibiteur du proteasome (IP) et un anticorps anti-CD38, et dont la maladie a progresse pendant le dernier traitement",France,gatekeeper_eligible,,1600,,"patients per year (population cible, 'environ')",2024,2024-07-17,La population cible est estimee a environ 1 600 patients.,"HAS Commission de la Transparence, Avis ABECMA extension d'indication, adopte le 17 juillet 2024 (CT-20857)",https://www.has-sante.fr/upload/docs/evamed/CT-20857_ABECMA_PIC_EI_AvisDef_CT20857.pdf,verified-from-source,Roughly 2.2x the 2021 4L+ maximum of 740. Text read through a reader proxy of the HAS PDF (direct fetch 403).
Abecma,MM_4L,"saihatsu mata wa nanjisei no tahatsusei kotsuzuishu, >=3 prior therapies incl. IMiD, PI and anti-CD38 (Japanese label)",Japan,company_addressable,,149,,patients treated per year at peak (applicant market forecast accepted at NHI price listing; peak = 10th fiscal year after listing),2031,2022-04-13,予測年度 １０年度 / 予測本剤投与患者数 １４９人 / 予測販売金額(ピーク時) ４９億円,"MHLW, Chuikyo general assembly 13 April 2022, So-2: 再生医療等製品の保険償還価格の算定について アベクマ点滴静注 (idecabtagene vicleucel)",https://www.mhlw.go.jp/content/12404000/000928315.pdf,verified-from-source,"Forecast of patients treated, not eligible - a lower bound on the Japanese eligible population. Listed 20 Apr 2022 at 32,647,761 yen per patient; approval 20 Jan 2022. Japanese label: no prior BCMA CAR-T; >=3 prior therapies incl. IMiD, PI, anti-CD38; progression or relapse after last therapy."
Abecma,MM_4L,"r/r MM after at least 3 prior therapies incl. IMiD, PI and anti-CD38 (Canadian indication)",Canada,gatekeeper_eligible,251,,325,"patients eligible per year (sponsor budget impact estimate; years 1-3: 251, 325, 268)",2023,2022-02,Year 1: 251 patients; Year 2: 325 patients; Year 3: 268 patients (sponsor estimate of the eligible population),"CADTH Reimbursement Review, Idecabtagene Vicleucel (Abecma), Pharmacoeconomic Review Report, February 2022 (NCBI Bookshelf NBK595403)",https://www.ncbi.nlm.nih.gov/books/NBK595403/,provisional-from-snippet,"Figures taken from a fetch summary of the budget impact analysis, exact table cells not seen. CADTH reanalysis removed the sponsor's compassionate-care and ECOG exclusions, giving a larger (uncaptured) population. Sponsor assumed ~30% of prevalent cases aged 20-79 were in 4th-line-or-later settings. A capacity-constrained scenario gives 177, 310 and 354 treatable patients in years 1-3."
Carvykti,MM_2L,"r/r MM after at least 1 prior line incl. IMiD and PI, lenalidomide-refractory, progression on last therapy (Carvykti 2024 labels)",US,label_indication,,,,,2024,2024-04-05,"one prior line of therapy including a proteasome inhibitor (""PI"") and an immunomodulatory agent (""IMiD""), have demonstrated disease progression on the last therapy and are refractory to lenalidomide","Legend Biotech Form 20-F for fiscal year 2025 (filed 2026), business description of the April 2024 FDA approval",https://www.sec.gov/Archives/edgar/data/1801198/000180119826000008/legn-20251231.htm,verified-from-source,Original US label (28 Feb 2022): after four or more prior lines (MM_5L). EU label since April 2024 identical in scope to the US 2024 label.
Carvykti,MM_2L,"r/r MM after at least 1 prior line incl. IMiD and PI, lenalidomide-refractory, progression on last therapy (Carvykti 2024 labels)",US,company_addressable,,,,,,2026-03,(no eligible-population or incidence figure in the filing),Legend Biotech Form 20-F FY2025 (filed 2026) and FY2024; Legend JPM 2026 presentation (investors.legendbiotech.com/node/9361/pdf) not retrievable (timeout),https://www.sec.gov/Archives/edgar/data/1801198/000180119826000008/legn-20251231.htm,not-found,"Neither Legend's 20-F filings nor the J&J/Legend 2024 approval releases state an eligible 2L+ population. Legend does state Raritan capacity of 10,000 patients per year, being expanded toward 20,000 doses (per 2025-2026 releases, not verified here)."
Carvykti,MM_2L,"r/r MM after at least 1 prior line incl. IMiD and PI, lenalidomide-refractory, progression on last therapy (Carvykti 2024 labels)",US,annual_incident_eligible,15480,,28440,"patients per year reaching a 2nd line of therapy (incident-cohort basis, not adjusted for lenalidomide refractoriness)",2026,2020-11-10,"After frontline therapy, 43% of non-transplant patients and 79% of transplant patients received a second LOT, and of these, only 55% and 69% went on to receiving a third LOT, respectively.","Fonseca R et al., Frontline treatment patterns and attrition rates by subsequent lines of therapy in patients with newly diagnosed multiple myeloma, BMC Cancer 2020;20:1087 (PMC7656738); incidence from SEER Cancer Stat Facts: Myeloma (36,000 new cases 2026)",https://pmc.ncbi.nlm.nih.gov/articles/PMC7656738/,derived,"36,000 x 0.43 = 15,480 (all non-transplant) to 36,000 x 0.79 = 28,440 (all transplant). Label also requires lenalidomide refractoriness and progression on last therapy; share refractory not sourced here, so treat as an upper bound."
Carvykti,MM_2L,NICE TA889 (terminated); GID-TA12518 deferred appraisal: relapsed and lenalidomide-refractory MM after 1 to 3 therapies,England,gatekeeper_eligible,,,,,,2026,NICE is unable to make a recommendation on ciltacabtagene autoleucel (Carvykti) for treating relapsed or refractory multiple myeloma in adults because Janssen withdrew its evidence submission for the appraisal.,NICE TA889 Ciltacabtagene autoleucel for treating relapsed or refractory multiple myeloma (terminated appraisal); NICE GID-TA12518 project page,https://www.nice.org.uk/guidance/indevelopment/gid-ta12518,not-found,"TA889 wording from a search snippet (nice.org.uk returns 403). Deferred appraisal GID-TA12518: committee meeting scheduled 4 Feb 2027, expected publication 7 Apr 2027 - no resource impact report yet. The brief's TA870 and TA1024 are not Carvykti appraisals (TA1024 is toripalimab)."
Carvykti,MM_2L,"r/r MM after at least 1 prior line incl. IMiD and PI, lenalidomide-refractory, progression on last therapy (Carvykti 2024 labels)",UK,annual_incident_eligible,2090,,3985,patients per year reaching a 2nd line of therapy (not adjusted for lenalidomide refractoriness),2022,2020-11-10,"In similar analyses of European patients with NDMM, 32-61%, 14-38%, 15%, and 1% received a second, third, fourth, and fifth LOT","Fonseca R et al., Frontline treatment patterns and attrition rates by subsequent lines of therapy in patients with newly diagnosed multiple myeloma, BMC Cancer 2020;20:1087 (PMC7656738) (summary of European studies); incidence from Cancer Research UK (6,532 new myeloma cases per year)",https://pmc.ncbi.nlm.nih.gov/articles/PMC7656738/,derived,"6,532 x 0.32 = 2,090 to 6,532 x 0.61 = 3,985. Upper bound for the label (lenalidomide-refractory subset only)."
Carvykti,MM_4L,"Erwachsene mit rezidiviertem und refraktaerem multiplem Myelom, die mindestens drei vorausgegangene Therapien (Immunmodulator, Proteasominhibitor, Anti-CD38-Antikoerper) erhalten und unter der letzten Therapie eine Krankheitsprogression gezeigt haben",Germany,gatekeeper_eligible,1210,,1310,"persons in the GKV (statutory health insurance) target population, 2023",2023,2023-08-17,Daraus ergeben sich etwa 1210 bis 1310 Personen in der GKV-Zielpopulation.,"G-BA Tragende Gruende zum Beschluss AM-RL Anlage XII: Ciltacabtagen autoleucel (Multiples Myelom, mind. 3 Vortherapien), Beschluss vom 3. August 2023, Tragende Gruende vom 17. August 2023, section 2.2",https://www.g-ba.de/downloads/40-268-9716/2023-08-17_AM-RL-XII_Ciltacabtagen%20autoleucel_D-919_TrG.pdf,verified-from-source,"Company took the ide-cel 2022 figure (1,200-1,300) and applied a 0.80%/yr increase in 5-year prevalence (RKI cancer registry); G-BA accepted it as the best available estimate. Decision time-limited to 1 July 2026."
Carvykti,MM_2L,"a1) Erwachsene mit rezidiviertem und refraktaerem multiplen Myelom, die ein bis drei vorhergehende Therapien erhalten haben, waehrend der letzten Therapie eine Krankheitsprogression gezeigt haben und refraktaer gegenueber Lenalidomid sind; Vorbehandlung umfasst einen Immunmodulator und einen Proteasom-Inhibitor",Germany,gatekeeper_eligible,1180,,2460,"patients per year in the GKV target population (1-3 prior lines, lenalidomide-refractory)",2025,2025-05-15,circa 1 180 bis 2 460 Patientinnen und Patienten,"G-BA Beschluss AM-RL Anlage XII: Ciltacabtagen autoleucel (neues Anwendungsgebiet / Neubewertung Orphan > 30 Mio: Multiples Myelom nach mind. 1 Vortherapie, refraktaer gegenueber Lenalidomid), Beschluss vom 15. Mai 2025 (BAnz AT 01.07.2025 B3), section 2 a1",https://www.g-ba.de/downloads/39-261-7209/2025-05-15_AM-RL-XII_Ciltacabtagen-autoleucel_D-1074_BAnz.pdf,verified-from-source,"Whole lenalidomide-refractory 2L+ label = a1 + a2 = 2,280 to 3,640 GKV patients per year."
Carvykti,MM_5L,"a2) Erwachsene mit rezidiviertem und refraktaerem multiplen Myelom, die mindestens vier vorhergehende Therapien erhalten haben, waehrend der letzten Therapie eine Krankheitsprogression gezeigt haben und refraktaer gegenueber Lenalidomid sind",Germany,gatekeeper_eligible,1100,,1180,"patients per year in the GKV target population (>=4 prior lines, lenalidomide-refractory)",2025,2025-05-15,circa 1 100 bis 1 180 Patientinnen und Patienten,"G-BA Beschluss AM-RL Anlage XII: Ciltacabtagen autoleucel, Beschluss vom 15. Mai 2025 (BAnz AT 01.07.2025 B3), section 2 a2",https://www.g-ba.de/downloads/39-261-7209/2025-05-15_AM-RL-XII_Ciltacabtagen-autoleucel_D-1074_BAnz.pdf,verified-from-source,"Consistent with the 2022/2023 estimates of 1,200-1,310 for the >=3-prior-therapies population."
Carvykti,MM_2L,"patients adultes atteints d'un myelome multiple en rechute et refractaire, ayant recu au moins un traitement anterieur, incluant un agent immunomodulateur et un inhibiteur du proteasome, qui sont refractaires au lenalidomide et dont la maladie a progresse pendant le dernier traitement",France,gatekeeper_eligible,,1350,,"patients per year (population cible claimed by the manufacturer, reported by CEESP)",2025,2025-09-09,L'industriel estime la population cible a 1350 patients par an.,"HAS CEESP, Avis economique CARVYKTI (ciltacabtagene autoleucel), 9 septembre 2025 (published November 2025)",https://www.has-sante.fr/upload/docs/application/pdf/2025-11/dir7/carvykti_09092025_avis_economique_ceesp_850.pdf,verified-from-source,"Manufacturer's estimate, not a CEESP recalculation. The CT avis adopted 16 July 2025 (CT-21250) as retrieved contains no population cible figure. Compare G-BA 2,280-3,640 (GKV) for the same label in Germany. Read through a reader proxy of the HAS PDF (direct fetch 403)."
