product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Carvykti,2023Q2,US,114,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2023 (Form 8-K exhibit 99.2, 20 Jul 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000073/a2023q2exhibit992.htm,verified-from-source,Second quarter 2023 column. Region labels in source: US / Intl / WW (Worldwide).
Carvykti,2023Q2,International,3,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2023 (Form 8-K exhibit 99.2, 20 Jul 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000073/a2023q2exhibit992.htm,verified-from-source,
Carvykti,2023Q2,Total,117,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2023 (Form 8-K exhibit 99.2, 20 Jul 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000073/a2023q2exhibit992.htm,verified-from-source,
Carvykti,2023Q3,US,140,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2023 (Form 8-K exhibit 99.2, 17 Oct 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000094/a2023q3exhibit992.htm,verified-from-source,"Third quarter 2023 column; nine months 2023 = 341 (US 324, Intl 17). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2023Q3,International,12,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2023 (Form 8-K exhibit 99.2, 17 Oct 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000094/a2023q3exhibit992.htm,verified-from-source,
Carvykti,2023Q3,Total,152,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2023 (Form 8-K exhibit 99.2, 17 Oct 2023)",https://www.sec.gov/Archives/edgar/data/200406/000020040623000094/a2023q3exhibit992.htm,verified-from-source,
Carvykti,2023Q4,US,145,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2023 (Form 8-K exhibit 99.2, 23 Jan 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000004/a2023q4exhibit992.htm,verified-from-source,"Fourth quarter 2023 column; twelve months 2023 = 500 (US 469, Intl 30) = 72 + 117 + 152 + 159. US + Intl = 158 vs WW 159 (rounding in source). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2023Q4,International,13,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2023 (Form 8-K exhibit 99.2, 23 Jan 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000004/a2023q4exhibit992.htm,verified-from-source,
Carvykti,2023Q4,Total,159,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2023 (Form 8-K exhibit 99.2, 23 Jan 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000004/a2023q4exhibit992.htm,verified-from-source,
Carvykti,2024Q1,US,140,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2024 (Form 8-K exhibit 99.2, 16 Apr 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000031/a2024q1exhibit992.htm,verified-from-source,First quarter 2024 column (US +99.8%). US + Intl = 156 vs WW 157 (rounding in source). Region labels in source: US / Intl / WW (Worldwide).
Carvykti,2024Q1,International,16,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2024 (Form 8-K exhibit 99.2, 16 Apr 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000031/a2024q1exhibit992.htm,verified-from-source,
Carvykti,2024Q1,Total,157,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2024 (Form 8-K exhibit 99.2, 16 Apr 2024)",https://www.sec.gov/Archives/edgar/data/200406/000020040624000031/a2024q1exhibit992.htm,verified-from-source,
Carvykti,2024Q2,US,167,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,"Prior-year comparative column (Q2 2024); six months 2024 = 343 (US 307, Intl 36). US + Intl = 187 vs WW 186 (rounding in source). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2024Q2,International,20,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,
Carvykti,2024Q2,Total,186,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,
Carvykti,2024Q3,US,258,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,"Prior-year comparative column (Q3 2024); nine months 2024 = 629 (US 565, Intl 63). US + Intl = 285 vs WW 286 (rounding in source). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2024Q3,International,27,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,
Carvykti,2024Q3,Total,286,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,
Carvykti,2024Q4,US,304,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,"Prior-year comparative column (Q4 2024); twelve months 2024 = 963 (US 869, Intl 94) = 157 + 186 + 286 + 334. US + Intl = 335 vs WW 334 (rounding in source). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2024Q4,International,31,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,
Carvykti,2024Q4,Total,334,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,
Carvykti,2025Q1,US,318,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,Prior-year comparative column (Q1 2025). Region labels in source: US / Intl / WW (Worldwide).
Carvykti,2025Q1,International,51,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,
Carvykti,2025Q1,Total,369,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,
Carvykti,2025Q2,US,358,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,"Second quarter 2025 column; six months 2025 = 808 (US 676, Intl 132). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2025Q2,International,81,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,
Carvykti,2025Q2,Total,439,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2025 (Form 8-K exhibit 99.2, 16 Jul 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000170/a2025q2exhibit992.htm,verified-from-source,
Carvykti,2025Q3,US,396,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,"Third quarter 2025 column (WW +83.5% reported, +81.4% operational); nine months 2025 = 1332 (US 1072, Intl 260). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2025Q3,International,128,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,
Carvykti,2025Q3,Total,524,USD,"Johnson & Johnson Supplementary Sales Data, third quarter and nine months 2025 (Form 8-K exhibit 99.2, 14 Oct 2025)",https://www.sec.gov/Archives/edgar/data/200406/000020040625000201/a2025q3exhibit992.htm,verified-from-source,
Carvykti,2025Q4,US,420,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,"Fourth quarter 2025 column (WW +65.8%); twelve months 2025 = 1887 (US 1492, Intl 395) = 369 + 439 + 524 + 555. Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2025Q4,International,135,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,
Carvykti,2025Q4,Total,555,USD,"Johnson & Johnson Supplementary Sales Data, fourth quarter and twelve months 2025 (Form 8-K exhibit 99.2, 21 Jan 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000002/a2025q4exhibit992.htm,verified-from-source,
Carvykti,2026Q1,US,433,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,"First quarter 2026 column (WW +62.1% reported, +57.4% operational). Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2026Q1,International,164,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,
Carvykti,2026Q1,Total,597,USD,"Johnson & Johnson Supplementary Sales Data, first quarter 2026 (Form 8-K exhibit 99.2, 14 Apr 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000076/a2026q1exhibit992.htm,verified-from-source,
Carvykti,2026Q2,US,472,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2026 (Form 8-K exhibit 99.2, 15 Jul 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000146/a2026q2exhibit992.htm,verified-from-source,"Second quarter 2026 column (WW +49.4% reported, +47.7% operational); six months 2026 = 1254 (US 905, Intl 349). Legend Biotech's Q2 2026 release states CARVYKTI net trade sales of approximately USD 657m (+50%), matching J&J. Region labels in source: US / Intl / WW (Worldwide)."
Carvykti,2026Q2,International,185,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2026 (Form 8-K exhibit 99.2, 15 Jul 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000146/a2026q2exhibit992.htm,verified-from-source,
Carvykti,2026Q2,Total,657,USD,"Johnson & Johnson Supplementary Sales Data, second quarter and six months 2026 (Form 8-K exhibit 99.2, 15 Jul 2026)",https://www.sec.gov/Archives/edgar/data/200406/000020040626000146/a2026q2exhibit992.htm,verified-from-source,
