product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Kymriah,2022Q2,Total,136,USD,"Novartis Q2 2022 Condensed Financial Report, press release (Form 6-K exhibit 99.1, 19 Jul 2022)",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000059/nvs-20220630-99_1.htm,verified-from-source,"Table 'Net sales of the top 20 Innovative Medicines products in 2022', Q2 2022 column (USD 136m, -7% USD, +1% cc); H1 2022 = 263. Cross-check: 9M 2022 (397, Q3 2023 report) minus Q1 (127) minus Q3 (134) = 136. No regional split in the press-release table."
Kymriah,2022Q3,Total,134,USD,"Novartis Third Quarter and Nine Months 2023 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 24 Oct 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000068/a231024-99_2.htm,verified-from-source,"Prior-year comparative column (Q3 2022) of the Oncology table; 9M 2022 = 397. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2022Q4,Total,139,USD,"Novartis Fourth Quarter and Full Year 2022 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 1 Feb 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000008/a230201-99_2.htm,verified-from-source,"Hematology table, Q4 2022 column (-3% USD, +5% cc); FY2022 = 536 = 397 + 139. Report text attributes the US and Europe decline to 'competitive entry into earlier line of treatment'. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2023Q1,Total,135,USD,"Novartis First Quarter 2023 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 25 Apr 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000046/a230425-99_2.htm,verified-from-source,"Hematology table, Q1 2023 column (+6% USD, +11% cc). Kymriah not in the top-20 brands table. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2023Q2,Total,129,USD,"Novartis Third Quarter and Nine Months 2023 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 24 Oct 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000068/a231024-99_2.htm,derived,"Derived: 9M 2023 (388) minus Q1 2023 (135, Q1 2023 report) minus Q3 2023 (124) = 129. Consistent with FY2023 508 minus Q4 120 minus Q3 124 minus Q1 135 = 129. The Q2 2023 and Q2 2024 exhibit 99.2 files (nvs-20230630-99_2.htm, nvs-20240630-99_2.htm) are inline-XBRL and returned only tag metadata, so the printed Q2 2023 figure could not be read directly."
Kymriah,2023Q3,Total,124,USD,"Novartis Third Quarter and Nine Months 2023 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 24 Oct 2023)",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000068/a231024-99_2.htm,verified-from-source,"Oncology table, Q3 2023 column (-7% USD, -9% cc); 9M 2023 = 388. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2023Q4,Total,120,USD,"Novartis Fourth Quarter and Full Year 2024 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 31 Jan 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000007/a250131-99_2.htm,verified-from-source,"Prior-year comparative column (Q4 2023) of the Oncology table; FY2023 = 508 = 388 + 120. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2024Q1,Total,120,USD,"Novartis First Quarter 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 29 Apr 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000010/a250429-99_2.htm,verified-from-source,"Prior-year comparative column (Q1 2024) of the 'Net sales to third parties by core therapeutic area and established brands' table. From 2025 Novartis reports Kymriah under 'Established brands'. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2024Q2,Total,113,USD,"Novartis Second Quarter and Half Year 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 17 Jul 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000012/nvs-20250630-99_2.htm,verified-from-source,"Prior-year comparative column (Q2 2024) of the Established Brands table; H1 2024 = 233 = 120 + 113. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2024Q3,Total,102,USD,"Novartis Third Quarter and Nine Months 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 28 Oct 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000111444825000003/a251028-99_2.htm,verified-from-source,"Prior-year comparative column (Q3 2024) of the Established Brands table; 9M 2024 = 335 = 233 + 102. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2024Q4,Total,108,USD,"Novartis Fourth Quarter and Full Year 2024 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 31 Jan 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000007/a250131-99_2.htm,verified-from-source,"Oncology table, Q4 2024 column (-10%); FY2024 = 443 = 335 + 108. Also the prior-year comparative in the Q4 2025 report (108; FY2024 443). No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2025Q1,Total,100,USD,"Novartis First Quarter 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 29 Apr 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000010/a250429-99_2.htm,verified-from-source,"Established Brands table, Q1 2025 column (-17% USD, -15% cc). Also the prior-year comparative in the Q1 2026 report (100). No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2025Q2,Total,99,USD,"Novartis Second Quarter and Half Year 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 17 Jul 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000137036825000012/nvs-20250630-99_2.htm,verified-from-source,"Established Brands table, Q2 2025 column (-12% USD, -14% cc); H1 2025 = 199. Also the prior-year comparative in the Q2 2026 report (99; H1 2025 199). No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2025Q3,Total,97,USD,"Novartis Third Quarter and Nine Months 2025 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 28 Oct 2025)",https://www.sec.gov/Archives/edgar/data/1114448/000111444825000003/a251028-99_2.htm,verified-from-source,"Established Brands table, Q3 2025 column (-5% USD, -7% cc); 9M 2025 = 296 = 199 + 97. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2025Q4,Total,85,USD,"Novartis Fourth Quarter and Full Year 2025 Condensed Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 4 Feb 2026)",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000007/a260204-99_2.htm,verified-from-source,"Established Brands table, Q4 2025 column (-21% USD, -23% cc); FY2025 = 381 = 296 + 85. Report text: 'sales declined across most markets, mainly due to competitive pressure in DLBCL.' No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2026Q1,Total,81,USD,"Novartis First Quarter 2026 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 28 Apr 2026)",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000010/a260428-99_2.htm,verified-from-source,"Established Brands table, Q1 2026 column (-19% USD, -22% cc). Report text: 'sales declined globally, mainly due to continued competitive pressure.' No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
Kymriah,2026Q2,Total,88,USD,"Novartis Second Quarter and Half Year 2026 Condensed Interim Financial Report - Supplementary Data (Form 6-K exhibit 99.2, 21 Jul 2026)",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000012/nvs-20260630-99_2.htm,verified-from-source,"Established Brands table, Q2 2026 column (-11% USD, -10% cc); H1 2026 = 169 = 81 + 88. No US/Rest of world split published for Kymriah in this report (product appears only in the Oncology business unit table, which shows totals)."
