product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Kebilidi,2024Q3,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Third Quarter 2025 Financial Results (2025-11-04)",https://www.sec.gov/Archives/edgar/data/1070081/000107008125000026/tmb-20251104xex99d1.htm,not-disclosed,"Not itemised (Q3 2024 comparative in the Q3 2025 release): total 135.421 = Translarna 72.3 + Emflaza 51.9 + residual 11.2."
Kebilidi,2024Q4,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Fourth Quarter and Full Year 2024 Financial Results (2025-02-27)",https://www.sec.gov/Archives/edgar/data/1070081/000107008125000011/tmb-20250227xex99d1.htm,not-disclosed,"Kebilidi FDA accelerated approval 2024-11-13; no Kebilidi/Upstaza revenue, patient or pricing sentence in the release. Q4 2024 total 154.7 = Translarna 93.7 + Emflaza 50.5 + residual 10.5. NB the FY2025 release restates Q4 2024 total as 150.088 and Translarna as 89.1 (residual unchanged at 10.5)."
Kebilidi,2024FY,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Fourth Quarter and Full Year 2024 Financial Results (2025-02-27)",https://www.sec.gov/Archives/edgar/data/1070081/000107008125000011/tmb-20250227xex99d1.htm,not-disclosed,"Annual row. FY2024 total 601.0 = Translarna 339.9 + Emflaza 207.2 + residual 53.9; restated in the FY2025 release to total 582.145 and Translarna 321.1 (residual 53.8)."
Kebilidi,2025Q1,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, First Quarter 2026 Financial Results (2026-05-07)",https://www.sec.gov/Archives/edgar/data/1070081/000107008126000011/tmb-20260507xex99d1.htm,not-disclosed,"Not itemised (Q1 2025 comparative in the Q1 2026 release): total 153.4 = Translarna 86.2 + Emflaza 47.8 + residual 19.4."
Kebilidi,2025Q2,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Second Quarter 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1070081/000155837025010770/tmb-20250807xex99d1.htm,not-disclosed,"Not itemised: 'No separate revenue line item appears for Kebilidi or Upstaza'. Q2 2025 total 118.3 = Translarna 59.5 + Emflaza 36.4 + residual 22.4 (unitemised; includes Tegsedi, Waylivra, Upstaza/Kebilidi)."
Kebilidi,2025Q3,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Third Quarter 2025 Financial Results (2025-11-04)",https://www.sec.gov/Archives/edgar/data/1070081/000107008125000026/tmb-20251104xex99d1.htm,not-disclosed,"Not itemised. Q3 2025 total 130.956 = Sephience 19.6 + Translarna 50.7 + Emflaza 35.2 + residual 25.5. Forward-looking statements mention 'expectations with respect to Upstaza/Kebilidi, including commercialization, manufacturing capabilities, and the potential achievement of sales milestones'."
Kebilidi,2025Q4,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Fourth Quarter and Full Year 2025 Financial Results (2026-02-19)",https://www.sec.gov/Archives/edgar/data/1070081/000110465926017546/tmb-20260219xex99d1.htm,not-disclosed,"Not itemised. Q4 2025 total 183.992 = Translarna 39.0 + Emflaza 27.1 + Sephience ~92 + residual ~25.9."
Kebilidi,2025FY,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Fourth Quarter and Full Year 2025 Financial Results (2026-02-19)",https://www.sec.gov/Archives/edgar/data/1070081/000110465926017546/tmb-20260219xex99d1.htm,not-disclosed,"Annual row. FY2025 total 586.703 = Translarna 235.3 + Emflaza 146.4 + Sephience ~111 + residual ~94 (unitemised; Tegsedi, Waylivra, Upstaza/Kebilidi and other)."
Kebilidi,2026Q1,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, First Quarter 2026 Financial Results (2026-05-07)",https://www.sec.gov/Archives/edgar/data/1070081/000107008126000011/tmb-20260507xex99d1.htm,not-disclosed,"Not itemised: 'Kebilidi/Upstaza does not have its own revenue line item'. Q1 2026 total 225.6 = Sephience 124.6 + Translarna 59.0 + Emflaza 21.5 + residual 20.5."
Kebilidi,2026Q2,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Second Quarter 2026 Financial Results (2026-07-30)",https://www.sec.gov/Archives/edgar/data/1070081/000107008126000016/tmb-20260728xex99d1.htm,not-disclosed,"Latest reported quarter as of 2026-09-04. Not itemised. Q2 2026 total 238.8 = Sephience 151.3 + Translarna 42.2 + Emflaza 24.6 + residual 20.7."
Kebilidi,2026H1,Total,,USD,"PTC Therapeutics 8-K Ex-99.1, Second Quarter 2026 Financial Results (2026-07-30)",https://www.sec.gov/Archives/edgar/data/1070081/000107008126000016/tmb-20260728xex99d1.htm,not-disclosed,"Half-year row. Six-month 2026 net product revenue 464.4 with no product-level breakdown in the release."
