product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Elevidys,DMD_4plus_all,"Elevidys eligible counts in HTA documents, Germany / England / France",Germany; England; France,gatekeeper_eligible,,,,patients,,2026-09-05,,"G-BA site search, NICE guidance search and HAS (not reachable) - no delandistrogene moxeparvovec procedure located",https://www.g-ba.de/suche/?q=delandistrogene,not-found,"Roche holds ex-US rights; the EMA did not grant a marketing authorisation, so there is no G-BA Nutzenbewertung, NICE appraisal or HAS avis with an ""Anzahl der Patienten""/population cible figure. Existing E3a not-found rows for England, Germany and France remain valid."
Breyanzi,FL_3L,Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach mindestens zwei Linien einer systemischen Therapie,Germany,gatekeeper_eligible,370,,840,"patients per year (GKV-insured target population, statutory health insurance)",2025,2025-10-02,Erwachsene mit rezidiviertem oder refraktärem follikulärem Lymphom nach mindestens zwei Linien einer systemischen Therapie circa 370 bis 840 Patientinnen und Patienten,"G-BA Beschluss über eine Änderung der Arzneimittel-Richtlinie Anlage XII: Lisocabtagen maraleucel (neues Anwendungsgebiet: follikuläres Lymphom, nach >= 2 Vortherapien), D-1196, Beschluss vom 2. Oktober 2025 (BAnz version), section 2",https://www.g-ba.de/downloads/39-261-7459/2025-10-02_AM-RL-XII_Lisocabtagen-maraleucel_D-1196_BAnz.pdf,verified-from-source,Tragende Gründe (https://www.g-ba.de/downloads/40-268-11937/2025-10-02_AM-RL-XII_Lisocabtagen-maraleucel_D-1196_TrG.pdf) section 2.2: the G-BA took the patient numbers from its zanubrutinib decision of 6 June 2024 in the same indication because the Breyanzi dossier figures were judged to be underestimates. Same label population as the US FL_3L indication (May 2024). Compare the existing Kymriah FL_3L Germany row.
Breyanzi,LBCL_2L,"DLBCL und HGBL nach einer Vortherapie, Rezidiv innerhalb von 12 Monaten oder refraktär (Zweitlinie); FL3B and PMBCL counted separately in notes",Germany,gatekeeper_eligible,1605,,2260,patients per year (GKV-insured target population; DLBCL and HGBL only),2023,2023-11-16,Gemäß den Ausführungen des IQWiG ergeben sich basierend auf den vom pharmazeutischen Unternehmer vorgenommenen Berechnungsschritten im Dossier folgende Fallzahlen für die einzelnen Lymphom-Entitäten: - DLBCL und HGBL: ca. 1 605 – 2 260 Patientinnen und Patienten - FL3B: ca. 31 – 44 Patientinnen und Patienten - PMBCL: ca. 34 bis 49 Patientinnen und Patienten,"G-BA Tragende Gründe zum Beschluss AM-RL Anlage XII: Lisocabtagen maraleucel (neues Anwendungsgebiet: DLBCL, HGBL, PMBCL und FL3B nach 1 Vortherapie, Rezidiv innerhalb von 12 Monaten oder refraktär), D-951, Beschluss vom 16. November 2023, section 2.2",https://www.g-ba.de/downloads/40-268-9955/2023-11-16_AM-RL-XII_Lisocabtagen-maraleucel_D-951_TrG.pdf,verified-from-source,"Split by transplant eligibility (50% assumption): HDT-eligible DLBCL/HGBCL/PMBCL/FL3B ca. 835-1,180; HDT-ineligible DLBCL/HGBCL/FL3B ca. 820-1,150; HDT-ineligible PMBCL ca. 20-25. Manufacturer assumed 30-40% relapse/refractory after first line; G-BA notes the cited source implies 30-40% relapse plus 10% refractory. Compare IQWiG A24-71 for Yescarta 2L Germany (908-1,394 GKV, HDT-eligible only) in E1a."
Breyanzi,LBCL_2L,"All 2L LBCL entities combined (DLBCL, HGBL, FL3B, PMBCL), Germany",Germany,gatekeeper_eligible,1670,,2353,"patients per year (GKV-insured target population, all entities)",2023,2023-11-16,DLBCL und HGBL: ca. 1 605 – 2 260 ... FL3B: ca. 31 – 44 ... PMBCL: ca. 34 bis 49 Patientinnen und Patienten,"Derived from G-BA Tragende Gründe D-951 (16 Nov 2023), section 2.2",https://www.g-ba.de/downloads/40-268-9955/2023-11-16_AM-RL-XII_Lisocabtagen-maraleucel_D-951_TrG.pdf,derived,"Arithmetic: 1,605+31+34 = 1,670; 2,260+44+49 = 2,353. Cross-check: the G-BA split sums to 835+820+20 = 1,675 to 1,180+1,150+25 = 2,355 (rounding)."
Breyanzi,CLL_3L,"Relapsed or refractory CLL/SLL after at least two prior lines including a BTK inhibitor and a BCL-2 inhibitor (US accelerated approval, March 2024)",US,annual_incident_eligible,,,,patients per year,,2026-09-05,"The FDA granted accelerated approval of Breyanzi for the treatment of adult patients with relapsed or refractory chronic lymphocytic leukemia or small lymphocytic lymphoma who have received at least two prior lines of therapy, including a Bruton tyrosine kinase inhibitor and a B-cell lymphoma 2 inhibitor.",BMS 8-K Ex-99.1 Q1-2024 earnings release (25 Apr 2024); BMS ASCO 2024 Breyanzi release boilerplate (news.bms.com); BusinessWire approval release (403); Europe PMC search for US double-exposed CLL population estimates,https://www.sec.gov/Archives/edgar/data/14272/000001427224000094/q12024ex991-filing.htm,not-found,"No BMS statement of a US eligible count was found; BMS boilerplate gives no CLL incidence. ICER has not reviewed Breyanzi in CLL. No G-BA procedure exists for liso-cel in CLL (G-BA lists only LBCL 3L D-867, LBCL 2L D-951 and FL 3L D-1196), so no German count either. Europe PMC query for US real-world double-exposed/double-refractory CLL population estimates returned nothing usable. Existing E1a denominator: ~22,760 new CLL cases per year (ACS)."
Breyanzi,FL_3L,"Relapsed or refractory follicular lymphoma after two or more lines of systemic therapy (US accelerated approval, May 2024)",US,annual_incident_eligible,,,,patients per year,,2026-09-05,"FL is the second most common form of NHL and the most common subtype of indolent NHL, accounting for 20 to 30 percent of all NHL cases.","BMS Breyanzi ASCO 2024 press release boilerplate (news.bms.com, 2024); BMS Q1-2024 8-K; Europe PMC",https://news.bms.com/news/details/2024/Bristol-Myers-Squibbs-Breyanzi-Demonstrates-Clinically-Meaningful-Outcomes-Across-Broad-Range-of-B-Cell-Malignancies-in-New-Data-Presented-at-2024-ASCO-Annual-Meeting/default.aspx,not-found,"No US 3L+ FL flow found from BMS, ICER or NICE (NICE has no liso-cel FL appraisal; TA1159 covers 3L LBCL). Germany figure of 370-840 GKV patients per year (this file) can be scaled: Germany GKV ~74m insured vs US ~340m population implies roughly 1,700-3,900 per year in the US if treatment patterns were identical (not recorded as a value; population-scaling across systems is unreliable)."
Breyanzi,MCL_2L,"Relapsed or refractory mantle cell lymphoma after at least two prior lines including a BTK inhibitor (US accelerated approval, May 2024)",US,annual_incident_eligible,,,,patients per year,,2026-09-05,"MCL is an aggressive, rare form of NHL, representing roughly 3% of all NHL cases.",BMS Breyanzi ASCO 2024 press release boilerplate; BMS Q1-2024 8-K; Europe PMC search for US post-BTKi MCL treatment-pattern studies,https://news.bms.com/news/details/2024/Bristol-Myers-Squibbs-Breyanzi-Demonstrates-Clinically-Meaningful-Outcomes-Across-Broad-Range-of-B-Cell-Malignancies-in-New-Data-Presented-at-2024-ASCO-Annual-Meeting/default.aspx,not-found,"No US count located. Europe PMC returned only a BTKi adherence study (402 community-oncology MCL patients initiating a BTKi 2019-2021), not a national flow. No G-BA procedure for liso-cel in MCL as of the G-BA site listing. Existing E1a denominator: 3,500-3,800 new MCL cases per year (US). The label technically requires at least two prior lines including a BTKi, so MCL_2L is a misnomer inherited from the key list; it is a 3L+ population."
Casgevy,SCD_VOC_2to11,Children 2 to 11 years of age with severe SCD (recurrent VOCs) or TDT newly eligible under the US paediatric label (SCD and TDT combined),US,company_addressable,,5500,,"patients (prevalent pool newly eligible, SCD + TDT combined, children aged 2-11)",2026,2026-08-03,"The U.S. FDA recently approved CASGEVY in children 2 years of age and older with SCD or TDT, making it the first genetic therapy indicated for children as young as 2 years for both SCD and TDT. With this approval, achieved in just 53 days post filing, approximately 5,500 patients with SCD or TDT may be eligible for treatment with CASGEVY for the first time.","Vertex 8-K Ex-99.1, Vertex Reports Second Quarter 2026 Financial Results (3 Aug 2026), CASGEVY section",https://www.sec.gov/Archives/edgar/data/875320/000087532026000256/ex-991_q22026.htm,verified-from-source,"US only: the sentence refers to the FDA approval; the 10-Q of 4 Aug 2026 repeats it verbatim (""Approximately 5,500 patients with SCD or TDT may be eligible for treatment with CASGEVY for the first time with this approval""). Vertex gives no SCD/TDT split. Duplicates the E2 row filed under SCD_VOC_12plus; re-keyed here to the new indication key."
Casgevy,TDT_2to11,"Children 2 to 11 with TDT newly eligible under the US paediatric label (share of the 5,500 combined figure)",US,company_addressable,,,,patients (prevalent pool),2026,2026-08-03,"approximately 5,500 patients with SCD or TDT may be eligible for treatment with CASGEVY for the first time.","Vertex 8-K Ex-99.1, Vertex Reports Second Quarter 2026 Financial Results (3 Aug 2026), CASGEVY section",https://www.sec.gov/Archives/edgar/data/875320/000087532026000256/ex-991_q22026.htm,not-found,"Vertex states only the combined SCD + TDT figure (5,500). By analogy with the 12+ split Vertex gave in 2023 (~30,000 severe SCD vs ~5,000 TDT in US and Europe, E2 rows), TDT is likely well under 20% of the 5,500, but no source states it."
Casgevy,SCD_VOC_2to11,"Children 2 to 11 with severe SCD or TDT, EU (EC decision / Vertex statement)",EU,company_addressable,,,,patients,2026,2026-08-04,"We also completed regulatory submissions in the Kingdom of Saudi Arabia (""Saudi Arabia"") and the United Kingdom for the treatment of children five to eleven years of age.","Vertex Form 10-Q for the quarter ended 30 June 2026 (filed 4 Aug 2026), Recent Developments; and Vertex 8-K Ex-99.1 of 3 Aug 2026",https://www.sec.gov/Archives/edgar/data/875320/000087532026000259/vrtx-20260630.htm,not-found,"As of 4 Aug 2026 Vertex reports paediatric submissions only in Saudi Arabia and the UK (ages 5-11); no EMA submission or EC decision for children is mentioned, so there is no EU paediatric label and no EU eligible count. Also no EU-equivalent of the 5,500 figure."
Casgevy,SCD_VOC_12plus,"Casgevy eligible counts stated by HTA bodies, France and Japan",France; Japan,gatekeeper_eligible,,,,patients,,2026-09-05,"CASGEVY is approved in 39 countries across North America, Europe, and the Middle East.",Vertex 8-K Ex-99.1 of 3 Aug 2026 (approval footprint); HAS site unreachable from this environment; no Japanese approval or Chuikyo listing located,https://www.sec.gov/Archives/edgar/data/875320/000087532026000256/ex-991_q22026.htm,not-found,"France: existing E2 not-found rows (HAS avis for SCD and TDT) stand; has-sante.fr aborts fetches. Japan: Vertex lists approvals only in North America, Europe and the Middle East as of Aug 2026, so no Japanese HTA figure can exist yet."
Carvykti,MM_2L,"Adultos con mieloma múltiple en recaída y refractario tras al menos una línea previa (IMiD y IP), progresión al último tratamiento y refractarios a lenalidomida",Spain,gatekeeper_eligible,,,,patients per year,2025,2025-05-26,"La Comisión Interministerial de Precios de los Medicamentos, en su sesión de 26 de febrero de 2025, acordó proponer a la Dirección General de Cartera Común del SNS y Farmacia la inclusión en la prestación farmacéutica del SNS de este medicamento y su financiación para el tratamiento de pacientes adultos con mieloma múltiple en recaída y refractario que han recibido al menos una línea previa de tratamiento, incluidos un agente inmunomodulador y un inhibidor del proteasoma, han presentado progresión de la enfermedad al último tratamiento y son refractarios a lenalidomida.","Ministerio de Sanidad, Informe público sobre la decisión de inclusión en la prestación farmacéutica de ciltacabtagén autoleucel (Carvykti) (26 May 2025); AEMPS IPT-339/V1/29012025 Carvykti (full text grepped)",https://www.sanidad.gob.es/areas/farmacia/precios/comisionInteministerial/informesPublicos/docs/InformePublicoCarvykti.pdf,not-found,"Neither the CIPM public report nor IPT-339 states an eligible or expected patient number; financing is under a pay-for-results agreement (PFS-based) within the Plan de Abordaje de las Terapias Avanzadas, with a protocolo farmacoclínico dated 1 Apr 2025 (https://www.sanidad.gob.es/areas/farmacia/infoMedicamentos/terapiasAvanzadas/docs/01042025_Protocolo_farmacoclinico_ciltacabtagen_autoleucel_mmrr_2l.pdf, not fetched). IPT-339 gives Spanish MM incidence 5.3-6.9 per 100,000 per year (2020) and 16,307 prevalent cases in 2020 (8,925 men, 7,382 women)."
Carvykti,MM_all,Multiple myeloma diagnosed per year in Spain (press paraphrase at Carvykti 2L launch),Spain,incidence_rate,,3700,,"new cases per year (count, not rate)",2025,2025-04-03,"Each year, approximately 3,700 patients are diagnosed with multiple myeloma and could benefit from Carvykti in case of initial therapeutic failure.","Diariofarma, ""Mieloma múltiple: los expertos, ilusionados con la llegada de Carvykti en segunda línea"" (3 Apr 2025), as paraphrased in a search summary",https://diariofarma.com/2025/04/03/mieloma-multiple-los-expertos-ilusionados-con-la-llegada-de-carvykti-en-segunda-linea,provisional-from-snippet,"Article not opened; figure is total MM incidence, not the lenalidomide-refractory 2L pool. Cross-check: IPT-339 rate 5.3-6.9/100,000 x 48m population = 2,540-3,310 per year, so 3,700 is at the high end."
Abecma,MM_all,"Multiple myeloma incidence, Spain (AEMPS IPT for Abecma)",Spain,incidence_rate,5.3,,6.9,"new cases per 100,000 inhabitants per year (2020)",2020,2023-10-16,"El MM constituye el 1-1,8 % de todos los cánceres y es la segunda neoplasia hematológica más frecuente (10 %) con una incidencia anual en el año 2020 en España de 5,3 -6,9/100.000 habitantes/año, y una mortalidad de 3,9 -4,9/100.000 habitantes/ año","AEMPS, Informe de Posicionamiento Terapéutico IPT-179/V1/16102023, Abecma (idecabtagén vicleucel) en mieloma múltiple",https://www.aemps.gob.es/medicamentosUsoHumano/informesPublicos/docs/2023/IPT-179-Abecma-idecabtagen-vicleucel-mieloma-multiple.pdf,verified-from-source,"IPT-179 (Abecma, 3L+/4L+ label) gives no eligible-patient count for Spain; recorded as denominator. The Spanish Plan de terapias avanzadas protocols were not opened."
Abecma,MM_3L,"Abecma and Carvykti eligible counts, Italy (AIFA)",Italy,gatekeeper_eligible,,,,patients per year,,2026-09-05,,"Not searched beyond general web search (quota); AIFA determinations (Gazzetta Ufficiale) normally state reimbursement conditions and registry monitoring, not patient counts",,not-found,"Applies to Abecma, Carvykti, Yescarta and Breyanzi in Italy. Existing E2 rows show Vertex quoting Italian pools for Casgevy, but no equivalent company or AIFA statement was located for the CAR-Ts. Flagged as an open gap rather than a confirmed absence."
Carvykti,MM_4L,Carvykti NHI price-listing sheet with peak-year treated-patient forecast (Chuikyo),Japan,company_addressable,,,,patients treated per year at peak,,2023-01-18,昨年９月26日付で再生医療等製品カービクティ点滴静注が薬事承認され、保険収載を希望する旨の申出がなされております。,"MHLW, Chuikyo general assembly 18 January 2023 (第536回) minutes, item on 再生医療等製品の医療保険上の取扱い (Carvykti classified to be handled like a drug); the later price-listing sheet (予測本剤投与患者数) was not located",https://www.mhlw.go.jp/stf/shingi2/0000205879_00183.html,not-found,"Web search (mhlw.go.jp) and a scan of Chuikyo minutes pages did not surface the Carvykti 保険償還価格 sheet that would carry the peak-year patient forecast (Abecma equivalent: 149 patients, E1b). Japanese label is the 4L+ label; the 2L label expansion is not yet reflected in Japanese listing documents found."
Breyanzi,LBCL_3L,"Breyanzi NHI price-listing sheet, Chuikyo 12 May 2021 (総-2-1), with peak-year treated-patient forecast",Japan,company_addressable,,,,patients treated per year at peak,2021,2021-05-12,資料は中医協総－２－１を御覧ください。 再生医療等製品のブレヤンジ静注です。 本製品は、以下の再発または難治性の大細胞型Ｂ細胞リンパ腫、及び再発または難治性の濾胞性リンパ腫を対象とする再生医療等製品です。 本製品は、医薬品の例により算定することとされており、効能や薬理作用等が類似するキムリア点滴静注を最類似薬とした類似薬効比較方式（１）より算定いたしました。,"MHLW, Chuikyo general assembly 12 May 2021 (第479回) minutes; document 総-2-1 (Breyanzi price calculation sheet) identified but the PDF was not located (agenda PDF 000782752.pdf; neighbouring content IDs returned HTML)",https://www.mhlw.go.jp/stf/shingi2/0000205879_00123.html,not-found,"Minutes confirm Breyanzi was priced by 類似薬効比較方式(I) against Kymriah, adjusted price 32,647,761 yen. The 総-2-1 sheet normally carries 予測本剤投与患者数 (peak year); it should be retrievable from the 第479回 資料 page on mhlw.go.jp. Yescarta (approved 22 Jan 2021) was listed in the same period; its sheet was not located either."
Carvykti,MM_2L,US annual flow of lenalidomide-refractory patients starting 2L (independent share estimate),US,annual_incident_eligible,,,,patients per year,,2026-09-05,"The market opportunities for certain of our product candidates may be limited to those patients who are ineligible for or have failed prior treatments and may be small, and our projections regarding the size of the addressable market may be incorrect.","Legend Biotech Form 20-F FY2025 (filed 10 Mar 2026) and FY2024 (full text grepped for ""addressable"", ""lenalidomide-refractory"", ""second line""); SEC full-text search of J&J 8-Ks 2024-2026 for CARVYKTI + lenalidomide + eligible (0 hits); Europe PMC searches for US real-world lenalidomide-refractory share at first relapse",https://www.sec.gov/Archives/edgar/data/1801198/000180119826000008/legn-20251231.htm,not-found,"No company statement of the 2L+ addressable population and no US treatment-pattern paper giving the share of 2L starters who are lenalidomide-refractory was found via Europe PMC. Existing E1b derived row (15,480-28,440 patients per year reaching 2L, Fonseca 2020) remains the only US flow; applying a lenalidomide-refractory share would need a source not yet located (CARTITUDE-4 commentary often cites roughly a third to a half of first relapses)."
Yescarta,LBCL_2L,"LBCL refractory to or relapsed within 12 months of first-line therapy and intended for autologous SCT (2L axi-cel eligible), US budget-impact model",US,gatekeeper_eligible,,9,,"patients per 1,000,000 health-plan members per year",2021,2022-08-15,It was estimated that 9 patients in a million member plan would be eligible for axi-cel treatment as 2L LBCL patients.,"Perales MA, Kuruvilla J, Snider JT, Vadgama S, Blissett R, El-Moustaid F, Smith NJ, Patel AR, Johnston PB. The Cost-Effectiveness of Axicabtagene Ciloleucel as Second-Line Therapy in Patients with Large B-Cell Lymphoma in the United States: An Economic Evaluation of the ZUMA-7 Trial. Transplant Cell Ther 2022;28(11):750.e1-750.e6 (doi 10.1016/j.jtct.2022.08.010)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10314822/fullTextXML,verified-from-source,"Kite-funded economic evaluation, but the method is published: BIM inputs table gives incidence of LBCL 54 per 1,000,000 (SEER), primary refractory disease 15% and relapsed disease 25% (Sehn 2021), proportion relapsed within 12 months 70% (Maurer 2014), proportion intended for auto-SCT 50% (Friedberg 2011); 54 x (0.15 + 0.25 x 0.70) x 0.50 = 8.8 per million. This is the independent (methods-stated) counterpart to the Kite boilerplate 5,400-7,200 in E1a."
