product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Luxturna,2019Q4,US,,USD,"No filing - Roche completed acquisition of Spark 2019-12-17/19",https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001609351&type=8-K,gap,"GAP: Spark's last public report was the Q3 2019 10-Q. No FY2019 10-K was filed and Roche did not disclose FY2019 Luxturna sales. FY2019 US total is not public (>=28.160)."
Luxturna,FY2020,Worldwide,,CHF,"Roche investor updates / finance reports FY2020",https://www.roche.com/investors/reports,gap,"GAP: Luxturna is not broken out as a separate line in Roche product sales tables before the FY2023 report."
Luxturna,FY2021,Worldwide,,CHF,"Roche investor updates / finance reports FY2021",https://www.roche.com/investors/reports,gap,"GAP: not separately disclosed."
Luxturna,2022H1,US,12,CHF,"Roche Half-Year Report 2023, note on therapeutic-area restatement",https://assets.roche.com/f/176343/x/40d59063c5/hy23e.pdf,verified-from-source,"Verbatim: ""Interim sales of Luxturna for 2022 were CHF 12 million."" Only restated comparative Roche has published for 2022."
Luxturna,FY2022,US,,CHF,"Roche Investor Update FY2022 (2023-02-02)",https://assets.cwp.roche.com/f/126832/x/3e5a7ac72b/230202_ir_fy22_en.pdf,gap,"GAP: Luxturna does not appear in the YTD December 2022 product sales table. Implied ~CHF 42m at CER from the FY2023 +4% growth rate."
Luxturna,2023H1,US,8,CHF,"Roche Appendix Tables HY 2023, Table 3 (Product sales Pharmaceuticals Division YTD June 2023 vs YTD June 2022)",https://assets.roche.com/f/176343/c9bacfaf34/appendix-tables-hy-2023.pdf,verified-from-source,"Row: Luxturna 8 -31 | US 8 -31 | Europe - | Japan - | International -. Roche books Luxturna 100% in the United States."
Luxturna,FY2023,US,44,CHF,"Roche Investor Update FY2023 (2024-02-01), Table 3 YTD December 2023 vs YTD December 2022",https://assets.roche.com/f/176343/x/5a5b5d48d1/240201_ir_fy23_en.pdf,verified-from-source,"Row: Luxturna 44 4 | US 44 4 | all other regions nil. First year Luxturna appears as a named line."
Luxturna,2024H1,US,10,CHF,"Roche Investor Update HY 2024 (2024-07-25), Table 3 YTD June 2024 vs YTD June 2023",https://assets.roche.com/f/176343/x/ca635dfd8b/240725_ir_hy.pdf,verified-from-source,"Row: Luxturna 10 26 | US 10 26 | all other regions nil. Not in the Top-20 quarterly table."
Luxturna,FY2024,US,18,CHF,"Roche Investor Update FY2024 (2025-01-30), Table 3 YTD December 2024 vs YTD December 2023",https://assets.roche.com/f/176343/x/774e29fc44/250130_ir_fy24_en.pdf,verified-from-source,"Row: Luxturna 18 -59 | US 18 -59 | all other regions nil. Implies H2 2024 = CHF 8m."
Luxturna,2025H1,US,36,CHF,"Roche Investor Update HY 2025 (2025-07-24), Table 3 YTD June 2025 vs YTD June 2024",https://assets.roche.com/f/176343/x/3e163d97e6/250724_ir_hy.pdf,verified-from-source,"Row: Luxturna 36 292 | US 36 292 | all other regions nil."
Luxturna,2025 9M,US,39,CHF,"Roche Appendix Tables Q3 2025, Table 3 YTD September 2025 vs YTD September 2024",https://assets.roche.com/f/176343/x/0f79cb4886/appendix-tables-q3-2025.pdf,verified-from-source,"Row: Luxturna 39 178 | US 39 178 | all other regions nil."
Luxturna,FY2025,US,41,CHF,"Roche Investor Update FY2025 (2026-01-29), Table 3 YTD December 2025 vs YTD December 2024",https://assets.roche.com/f/176343/x/7bf0314a2a/260129_ir_fy25_en.pdf,verified-from-source,"Row: Luxturna 41 146 | US 41 146 | all other regions nil. Implies H2 2025 = CHF 5m."
Luxturna,2026H1,US,22,CHF,"Roche Investor Update HY 2026 (2026-07-23), Table 3 YTD June 2026 vs YTD June 2025",https://assets.roche.com/f/176343/x/1ba0693bc5/260723_ir_hy.pdf,verified-from-source,"Latest reported period. Row: Luxturna 22 -32 | US 22 -32 | all other regions nil."
Luxturna,2018-2026,Ex-US (Novartis),,USD,"Novartis quarterly / 20-F product sales tables",https://www.novartis.com/investors/financial-data,gap,"GAP: Luxturna is never listed in Novartis product sales tables - it is far below the top-20 cut-off. EDGAR full-text search shows Luxturna in Novartis 6-K/20-F filings only as narrative (licence, approvals), with no sales figure. Consistent with Roche reporting Luxturna sales as 100% United States."
