product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Zolgensma (onasemnogene abeparvovec),2021Q2,Total (worldwide),315,USD,"Novartis Financial Report Q2 2021 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000055/nvs-20210630-99_1.htm,verified-from-source,H1 2021 = USD 634m | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2021Q3,Total (worldwide),375,USD,"Novartis Financial Report Q3 2021 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036821000072/a211026-99_1.htm,verified-from-source,9M 2021 = USD 1009m | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2021Q4,Total (worldwide),342,USD,"Novartis Financial Report Q4/FY2021 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000009/a220202-99_1.htm,verified-from-source,"+35% USD, +36% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),FY2021,Total (worldwide),1351,USD,"Novartis Financial Report Q4/FY2021 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000009/a220202-99_1.htm,verified-from-source,+47% USD; equals sum of 2021 quarters | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2022Q1,Total (worldwide),363,USD,"Novartis Financial Report Q1 2022 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000038/a220426-99_1.htm,verified-from-source,"+14% USD, +18% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2022Q2,Total (worldwide),379,USD,"Novartis Financial Report Q2 2022 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000059/nvs-20220630-99_1.htm,verified-from-source,H1 2022 = USD 742m | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2022Q3,Total (worldwide),319,USD,"Novartis Financial Report Q3 2022 (Form 6-K Ex-99.1), Net sales of the top 20 Innovative Medicines products",https://www.sec.gov/Archives/edgar/data/1114448/000137036822000077/a221025-99_1.htm,verified-from-source,9M 2022 = USD 1061m; -15% USD | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2022Q4,Total (worldwide),309,USD,"Novartis Interim Financial Report Q4/FY2023 (Form 6-K Ex-99.2), prior-year column",https://www.sec.gov/Archives/edgar/data/1114448/000137036824000007/a240131-99_2.htm,verified-from-source,Q4 2022 read from FY2023 report prior-year column; FY2022 6-K exhibits are PDF-only on EDGAR | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),FY2022,Total (worldwide),1370,USD,"Novartis Interim Financial Report Q4/FY2023 (Form 6-K Ex-99.2), prior-year column",https://www.sec.gov/Archives/edgar/data/1114448/000137036824000007/a240131-99_2.htm,verified-from-source,Annual total; 9M 2022 (1061) + Q4 2022 (309) = 1370 | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2023Q1,Total (worldwide),309,USD,Novartis Interim Financial Report Q1 2023 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036823000046/a230425-99_2.htm,verified-from-source,"-15% USD, -14% cc. Q1 2024 report restates prior-year Q1 2023 as 310 | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2023Q2,Total (worldwide),311,USD,"Novartis Financial Report Q2 2023 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000137036823000059/nvs-20230630-99_1.htm,verified-from-source,"H1 2023 = USD 620m; -18% USD, -16% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2023Q3,Total (worldwide),308,USD,Novartis Interim Financial Report Q3 2023 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036823000068/a231024-99_2.htm,verified-from-source,"9M 2023 = USD 928m; -3% USD, -2% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2023Q4,Total (worldwide),286,USD,Novartis Interim Financial Report Q4/FY2023 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036824000007/a240131-99_2.htm,verified-from-source,"-7% USD, -4% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),FY2023,Total (worldwide),1214,USD,Novartis Interim Financial Report Q4/FY2023 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036824000007/a240131-99_2.htm,verified-from-source,"-11% USD, -9% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2024Q1,Total (worldwide),295,USD,Novartis Interim Financial Report Q1 2024 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036824000017/a240423-99_2.htm,verified-from-source,"-5% USD, -3% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2024Q2,Total (worldwide),349,USD,"Novartis Financial Report Q2 2024 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000137036824000019/nvs-20240630-99_1.htm,verified-from-source,"H1 2024 = USD 644m; +12% USD, +14% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2024Q3,Total (worldwide),308,USD,Novartis Interim Financial Report Q3 2024 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036824000022/a241029-99_2.htm,verified-from-source,"9M 2024 = USD 952m; 0% USD, +1% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2024Q4,Total (worldwide),262,USD,Novartis Interim Financial Report Q4/FY2024 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036825000007/a250131-99_2.htm,verified-from-source,"-8% USD, -6% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),FY2024,Total (worldwide),1214,USD,Novartis Interim Financial Report Q4/FY2024 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036825000007/a250131-99_2.htm,verified-from-source,Flat vs FY2023. FY2025 report shows FY2024 as 1220 on a Zolgensma Group basis | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2025Q1,Total (worldwide),327,USD,"Novartis Interim Financial Report Q1 2026 (Form 6-K Ex-99.2), prior-year column",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000010/a260428-99_2.htm,verified-from-source,Also implied by H1 2025 (624) minus Q2 2025 (297) | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level.
Zolgensma (onasemnogene abeparvovec),2025Q2,Total (worldwide),297,USD,Novartis Interim Financial Report Q2 2025 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000137036825000012/nvs-20250630-99_2.htm,verified-from-source,"H1 2025 = USD 624m; -15% USD, -17% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2025Q3,Total (worldwide),301,USD,Novartis Interim Financial Report Q3 2025 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000111444825000003/a251028-99_2.htm,verified-from-source,"9M 2025 = USD 925m; -2% USD, -5% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2025Q4,Total (worldwide),307,USD,"Novartis Financial Report Q4/FY2025 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000007/a260204-99_1.htm,verified-from-source,"Reported as Zolgensma Group; +17% USD, +12% cc. Itvisma (IT formulation) approved in US and UAE in Q4 2025 | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),FY2025,Total (worldwide),1232,USD,"Novartis Financial Report Q4/FY2025 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000007/a260204-99_1.htm,verified-from-source,"Zolgensma Group; +1% USD, 0% cc; equals sum of 2025 quarters | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2026Q1,Total (worldwide),302,USD,Novartis Interim Financial Report Q1 2026 (Form 6-K Ex-99.2),https://www.sec.gov/Archives/edgar/data/1114448/000111444826000010/a260428-99_2.htm,verified-from-source,"Zolgensma Group; -8% USD, -12% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),2026Q2,Total (worldwide),365,USD,"Novartis Financial Report Q2 2026 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000012/nvs-20260630-99_1.htm,verified-from-source,"Zolgensma Group; +23% USD, +20% cc; latest reported quarter as of 2026-09-04 | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
Zolgensma (onasemnogene abeparvovec),H1 2026,Total (worldwide),667,USD,"Novartis Financial Report Q2 2026 (Form 6-K Ex-99.1), Net sales of the top 20 brands",https://www.sec.gov/Archives/edgar/data/1114448/000111444826000012/nvs-20260630-99_1.htm,verified-from-source,"Zolgensma Group half-year total; +7% USD, +3% cc | Novartis top-20 brand table reports worldwide total only; no US / ex-US split is disclosed at product level."
