product,indication_key,indication_label,geography,measure_type,value_low,value_point,value_high,unit,estimate_year,as_of_date,verbatim,source_doc,source_url,status,notes
Luxturna,RPE65,people eligible for voretigene neparvovec in England (company estimate accepted in NICE HST11),England,gatekeeper_eligible,,86,,"people eligible (prevalent, at launch)",2019,2019-10-09,[search-result summary] The company estimated that 86 people would be eligible for treatment with voretigene neparvovec in England.,"NICE HST11, final evaluation determination / committee papers (search-result summary)",https://www.nice.org.uk/guidance/hst11/documents/final-evaluation-determination-document-2,provisional-from-snippet,"nice.org.uk returned HTTP 403 for the FED document and for the guidance PDF; web.archive.org is blocked for this tool, so the sentence was not read in the source. Same figure as the provisional row in luxturna_disclosures.csv, but this cites the FED document."
Luxturna,RPE65,population cible (HAS avis de la Commission de la Transparence),France,gatekeeper_eligible,,,,patients,,,,"HAS, avis de la Commission de la Transparence LUXTURNA (voretigene neparvovec), 2019",https://www.has-sante.fr/jcms/c_2964759/fr/luxturna-voretigene-neparvovec,not-found,"has-sante.fr aborted the connection on four attempts (fr, en and pprd pages); archive.org blocked. The avis contains a 'population cible' paragraph that still needs to be read manually."
Luxturna,RPE65,estimated patients per year (MSAC application 1623 public summary document),Australia,gatekeeper_eligible,,,,patients per year,,,,"MSAC Public Summary Document, application 1623, voretigene neparvovec (Luxturna), 2020",https://www.msac.gov.au/applications/1623,not-found,"msac.gov.au timed out on both the legacy (1623-public) and current URL. Luxturna was funded in Australia via MSAC/NHRA rather than PBAC, so the PSD is the gatekeeper document to read."
Encelto,MacTel2,adults with idiopathic macular telangiectasia type 2 (US label),US,label_indication,,,,,2025,2025-03-06,ENCELTO is an allogeneic encapsulated cell-based gene therapy indicated for the treatment of adults with idiopathic macular telangiectasia type 2 (MacTel).,"Neurotech Pharmaceuticals press release with Highlights of Prescribing Information, 'Neurotech's ENCELTO Approved by the FDA for the Treatment of Macular Telangiectasia Type 2', 6 Mar 2025",https://www.neurotechpharmaceuticals.com/wp-content/uploads/Neurotech_Press-Release_BLA_Approval_FINAL.pdf,verified-from-source,"Adults only; one implant per affected eye (disease is usually bilateral), so implants per patient can approach 2. The press release gives no prevalence or patient-number statement. US availability from June 2025. Not approved outside the US as of Sep 2026."
Encelto,MacTel2,"MacTel type 2 detected on fundus photographs, adults aged 43-86","US (Beaver Dam, Wisconsin)",prevalence_rate,,0.1,,percent of population aged 43-86,1990,2013-05-01,a prevalence of 0.1% in the age group analyzed,"Charbel Issa P et al., Macular telangiectasia type 2, Prog Retin Eye Res 2013 (PMC3638089), section on prevalence, citing Klein R et al., The prevalence of macular telangiectasia type 2 in the Beaver Dam Eye Study, Am J Ophthalmol 2010",https://pmc.ncbi.nlm.nih.gov/articles/PMC3638089/,verified-from-source,"Population base: 4,790 Beaver Dam Eye Study participants aged 43-86 at baseline (1988-90), regraded from stereoscopic fundus photographs; PubMed abstract (20609708, cookie-walled) gives 95% CI 0.09-0.1. Highest published estimate; the review says photo-based grading likely underestimates true prevalence."
Encelto,MacTel2,"MacTel type 2 on non-mydriatic macular images, mean age 65",Australia (Melbourne),prevalence_rate,0.004,,0.022,percent of participants,2010,2013-05-01,"a lower prevalence, estimated to range from 0.004 to 0.022%","Charbel Issa P et al., Macular telangiectasia type 2, Prog Retin Eye Res 2013 (PMC3638089), section on prevalence, citing Aung KZ et al., Melbourne Collaborative Cohort Study, 2010",https://pmc.ncbi.nlm.nih.gov/articles/PMC3638089/,verified-from-source,"Just over 22,000 participants; images were graded for MacTel only if an earlier grading flagged a feature, so probably an undercount. Kenya/Nigeria population studies (Sallo 2012) gave 0.06% (combined 95% CI 0.02-0.14%)."
Encelto,MacTel2,"MacTel type 2, all adults (0.1% prevalence applied to the US population)",US,prevalent_eligible,,165000,,patients,2025,2025-03-06,"MacTel type 2 impacts around 0.1% of the population, translating to approximately 165,000 patients in the United States.","Claritas Rx blog, 'A Breakthrough in Vision Care: The FDA Approval of Neurotech's Encelto', 2025 (citing Endpoints News, endpts.com/fda-approves-neurotech-therapy-for-rare-eye-disease/)",https://www.claritasrx.com/blog/fda-approval-encelto/,verified-from-source,"Trade-press arithmetic, not a Neurotech statement; blog undated (approval date used). 0.1% of the whole US population would be about 335,000, so 165,000 implies 0.1% applied to roughly the population over 40. Upper-bound prevalent pool; most are undiagnosed and many have late disease beyond the trial population."
Encelto,MacTel2,"MacTel type 2, US population aged 45 and over, published prevalence range",US,prevalent_eligible,5560,,139000,people (derived),2020,2026-09-05,,"Derived here from Beaver Dam (0.1%) and Melbourne (0.004%) rates x US population aged 45+ (about 139 million: 2020 Census, ages 45-64 plus 65+)",,derived,"0.004% x 139m = 5,560; 0.1% x 139m = 139,000. Neither rate is diagnosis-based; the diagnosed, adult, idiopathic pool eligible under the label is far smaller and undocumented."
Otarmeni,OTOF,"severe-to-profound/profound SNHL with biallelic OTOF variants, preserved outer hair cell function, no prior cochlear implant in the same ear (US label)",US,label_indication,,,,,2026,2026-04-23,"For the treatment of pediatric and adult patients with severe-to-profound and profound sensorineural hearing loss (HL; any frequency >90 dB) associated with molecularly confirmed biallelic variants in the OTOF gene, preserved outer hair cell function, and no prior cochlear implant in the same ear.","FDA, OTARMENI (lunsotogene parvec-cwha) product page, STN 125874, Regeneron Pharmaceuticals, approval 23 Apr 2026",https://www.fda.gov/vaccines-blood-biologics/otarmeni,verified-from-source,"Accelerated approval. The no-prior-implant and preserved-OHC criteria exclude most prevalent OTOF-deaf people (already implanted or with degraded OHC function), so the eligible pool is essentially the annual flow of newly diagnosed infants plus a small backlog of unimplanted ears. Regeneron provides the product free in the US, so treated patients will not appear in revenue. No ex-US approval."
Otarmeni,OTOF,newborns per year with OTOF-related hearing loss,US,annual_incident_eligible,,50,,newborns per year,2026,2026-04-24,estimated to affect approximately 50 newborns annually in the United States,"CGTLive, 'Regeneron Nets Accelerated Approval From FDA for Otoferlin-Related Hearing Loss Gene Therapy Lunsotogene Parvec', 24 Apr 2026 (reporting Regeneron's figure)",https://www.cgtlive.com/view/regeneron-nets-accelerated-approval-fda-otoferlin-related-hearing-loss-gene-therapy-lunsotogene-parvec,verified-from-source,Secondary report of the company estimate; Regeneron's own release (investor.regeneron.com and newsroom mirror) timed out on three attempts. CHORD pivotal cohort: 20 participants aged 10 months to 16 years.
Otarmeni,OTOF,newborns per year with otoferlin-related hearing loss,US,annual_incident_eligible,20,,50,newborns per year,2025,2025-01-01,"[search-result summary] Otoferlin-related hearing loss is ultra-rare, affecting 20-50 newborns per year in the U.S.",Regeneron DB-OTO press releases 2023-2025 as summarised in search results (e.g. 'DB-OTO Results in the New England Journal of Medicine...'),https://investor.regeneron.com/news-releases/news-release-details/db-oto-results-new-england-journal-medicine-showcase-dramatic,provisional-from-snippet,Company phrasing used before approval; the exact release was not confirmed because investor.regeneron.com timed out. Consistent with the 50/year figure quoted at approval. as_of_date approximate.
Otarmeni,OTOF,"people in the US with otoferlin-related deafness, all ages (mostly implanted, so NOT label-eligible)",US,prevalent_eligible,10000,,20000,people,2026,2026-04-23,"[search-result summary] otoferlin-related deafness occurs in about 10-20,000 people in the U.S.","Search-result summary attributing the figure to 'one researcher'; candidate page MedCity News, 'Regeneron Gets Landmark FDA Approval for First Gene Therapy for Hearing Loss', Apr 2026",https://medcitynews.com/2026/04/regeneron-gene-therapy-hearing-loss-otarmeni-fda-approval-otof-otoferlin-db-oto-regn/,provisional-from-snippet,Attribution unverified. Upper bound on the unimplanted backlog only: the label excludes ears with a prior cochlear implant and most prevalent cases are implanted.
Genglycos,GSD1a,"adult and paediatric patients 8 years and older with GSDIa, adjunct to nutritional management (US label)",US,label_indication,,,,,2026,2026-08-19,GENGLYCOS (pariglasgene brecaparvovec-opnr) is indicated to reduce daily cornstarch intake as an adjunct to nutritional management in adult and pediatric patients 8 years of age and older with glycogen storage disease type Ia (GSDIa).,"Ultragenyx press release, 'Ultragenyx Announces U.S. FDA Approval of GENGLYCOS Gene Therapy...', 19 Aug 2026 (GlobeNewswire)",https://www.globenewswire.com/news-release/2026/08/19/3348019/20739/en/ultragenyx-announces-u-s-fda-approval-of-genglycos-gene-therapy-the-first-ever-fda-approved-treatment-designed-to-treat-the-underlying-cause-of-glycogen-storage-disease-type-ia-gsd.html,verified-from-source,Accelerated approval; label age floor 8 years. The post-marketing study excludes patients with anti-AAV8 antibodies and secondary reporting (Yahoo Finance) describes the label as for patients 'who do not have antibodies to AAV8'; confirm in the PI. Pivotal GlucoGene study treated 46 participants aged 8+. No ex-US approval.
Genglycos,GSD1a,"patients with GSDIa, all ages (company estimate)",US,company_addressable,1500,,2500,patients,2026,2026-08-19,"GSDIa affects 1,500-2,500 patients in the U.S. and 6,000-8,000 worldwide within commercially accessible geographies.","Ultragenyx press release, 19 Aug 2026 (GlobeNewswire)",https://www.globenewswire.com/news-release/2026/08/19/3348019/20739/en/ultragenyx-announces-u-s-fda-approval-of-genglycos-gene-therapy-the-first-ever-fda-approved-treatment-designed-to-treat-the-underlying-cause-of-glycogen-storage-disease-type-ia-gsd.html,verified-from-source,"Company estimate, all ages; not restricted to age 8+ or AAV8-seronegative. The statement appears twice in the release."
Genglycos,GSD1a,"patients with GSDIa, all ages (company estimate)","Worldwide, commercially accessible geographies",company_addressable,6000,,8000,patients,2026,2026-08-19,"GSDIa affects 1,500-2,500 patients in the U.S. and 6,000-8,000 worldwide within commercially accessible geographies.","Ultragenyx press release, 19 Aug 2026 (GlobeNewswire)",https://www.globenewswire.com/news-release/2026/08/19/3348019/20739/en/ultragenyx-announces-u-s-fda-approval-of-genglycos-gene-therapy-the-first-ever-fda-approved-treatment-designed-to-treat-the-underlying-cause-of-glycogen-storage-disease-type-ia-gsd.html,verified-from-source,"Ex-US commercially accessible pool by subtraction: 3,500-6,500 (6,000-8,000 minus 1,500-2,500)."
Genglycos,GSD1a,glycogen storage disease type I (Ia = 80%),General population,incidence_rate,,1,,"per 100,000 live births (GSD I overall)",2025,2025-04-06,"The incidence of GSD I in the overall population is 1 in 100,000 live births, with GSD Ia being more common (80%) than GSD 1b (20%).","Nana M, Anastasopoulou C, Parikh NS, Ahlawat R, Glycogen Storage Disease Type I, StatPearls (NCBI Bookshelf NBK534196), last update 6 Apr 2025",https://www.ncbi.nlm.nih.gov/books/NBK534196/,verified-from-source,"Population base: live births. GSDIa share 80% gives 0.8 per 100,000 births. Same 1-in-100,000 figure is used in Ultragenyx-funded literature (Ultragenyx page and PMC11716495 were blocked: 403 / reCAPTCHA). Ashkenazi Jewish prevalence about 5x."
Genglycos,GSD1a,GSDIa births per year (become label-eligible at age 8),US,annual_incident_eligible,,29,,births per year (derived),2023,2026-09-05,,"Derived here: 3.6 million US live births per year (CDC 2023: about 3.59m) x 1/100,000 x 0.8 (GSDIa share, StatPearls)",,derived,"3,600,000 / 100,000 x 0.8 = 28.8. The annual flow into label eligibility is the birth cohort reaching age 8 (about 30/yr), assuming full survival. Company prevalent estimate (1,500-2,500) implies a mean prevalence of roughly 0.5-0.75 per 100,000, consistent with this incidence."
Glybera,LPLD,"adults with genetically confirmed familial LPLD, severe or multiple pancreatitis attacks despite low-fat diet, detectable LPL protein (EU label)",EU,label_indication,,,,,2015,2015-02-02,"Alipogentiparvovec ist zugelassen fuer erwachsene Personen, bei denen eine familiaere LPLD diagnostiziert wurde und bei denen schwere oder multiple Pankreatitis-Schuebe trotz fettarmer Ernaehrung aufgetreten sind. Die Diagnose LPLD muss durch einen Gentest abgesichert sein. Die Anwendung ist beschraenkt auf Patienten mit nachweisbaren Mengen an LPL-Protein.","G-BA, Nutzenbewertung (Dossierbewertung fuer Orphan Drugs) Alipogentiparvovec, 2 Feb 2015, section 2.1",https://www.g-ba.de/downloads/92-975-703/2015-02-02_Nutzenbewertung-G-BA_Alipogentiparvovec_2014-11-01-D-138.pdf,verified-from-source,"EU approval Oct 2012 (exceptional circumstances); marketing authorisation not renewed, expired Oct 2017. Adults only, with the pancreatitis restriction, so the label pool is a fraction of all LPLD. Search snippet (G-BA press coverage): only one person received Glybera commercially by 2016."
Glybera,LPLD,"adult patients with familial LPLD and severe or multiple pancreatitis attacks despite dietary fat restriction (EU label, EPAR wording)",EU,label_indication,,,,,2012,2012-10-25,Glybera is indicated for adult patients diagnosed with familial lipoprotein lipase deficiency (LPLD) and suffering from severe or multiple pancreatitis attacks despite dietary fat restrictions.,"EMA, Glybera EPAR medicine page (alipogene tiparvovec), authorised 25 Oct 2012, marketing authorisation expired 28 Oct 2017",https://www.ema.europa.eu/en/medicines/human/EPAR/glybera,verified-from-source,"EPAR page carries no prevalence statement (the CHMP assessment report cited by G-BA gives about 2 per million in the EU). Authorisation expired 28 Oct 2017 after uniQure chose not to seek renewal, so the exposure window is Oct 2012 to Oct 2017."
Glybera,LPLD,"familial lipoprotein lipase deficiency, all patients",EU,prevalence_rate,,2,,"per 1,000,000 persons",2012,2015-02-02,"Die Praevalenz der LPLD liegt in der EU bei etwa 2 pro 1 Million Personen (CHMP, 2012).","G-BA, Nutzenbewertung Alipogentiparvovec, 2 Feb 2015, section 2.1, citing the CHMP assessment report 2012",https://www.g-ba.de/downloads/92-975-703/2015-02-02_Nutzenbewertung-G-BA_Alipogentiparvovec_2014-11-01-D-138.pdf,verified-from-source,"Population base: total EU population. All LPLD, not the label subset."
Glybera,LPLD,"people with lipoprotein lipase deficiency, all (orphan designation)",EU,prevalent_eligible,,930,,"people (all LPLD, not label-restricted)",2004,2004-03-09,"lipoprotein lipase deficiency affected approximately 0.02 in 10,000 people in the European Union (EU). This was equivalent to a total of around 930 people","EMA, orphan designation EU/3/04/194, alipogene tiparvovec for treatment of lipoprotein-lipase deficiency, 9 Mar 2004 (sponsor later uniQure biopharma B.V.)",https://www.ema.europa.eu/en/medicines/human/orphan-designations/eu-3-04-194,verified-from-source,"0.02 per 10,000 = 2 per million on an EU population of about 465m (2004). Upper bound for the label pool; the adult, severe/recurrent-pancreatitis, detectable-LPL subset was never quantified by a gatekeeper in the documents retrieved."
Glybera,LPLD,"LPL deficiency, all patients",Worldwide,prevalence_rate,1,,2,"per 1,000,000 persons",2012,2012-11-02,[search-result summary] LPL Deficiency affects 1-2 persons per million,"NORD, 'Glybera Becomes First-ever Gene Therapy Approved in Europe' (and similar 2012 coverage) as summarised in search results",https://rarediseases.org/glybera-becomes-first-ever-gene-therapy-approved-in-europe/,provisional-from-snippet,Snippet only; the exact page carrying this sentence was not fetched. Matches the CHMP 2 per million figure.
Glybera,LPLD,"people with LPLD, all (2 per million applied to Germany)",Germany,prevalent_eligible,,166,,people (derived),2022,2026-09-05,,"Derived here: CHMP/G-BA prevalence 2 per million x German population 83,118,501 (Destatis 2022, as cited in IQWiG G25-25)",,derived,166 all-LPLD; GKV share 88.6% gives about 147. Label subset (adults with severe/multiple pancreatitis and detectable LPL protein) unknown; the G-BA 2015 Beschluss count was not retrieved.
Glybera,LPLD,"people with LPLD, all (2 per million applied to France)",France,prevalent_eligible,,136,,people (derived),2023,2026-09-05,,Derived here: 2 per million x French population about 68.1 million (INSEE 2023),,derived,All LPLD; HAS population cible not retrieved (site unreachable).
Glybera,LPLD,Anzahl der Patienten in der GKV-Zielpopulation (G-BA Beschluss 21 May 2015),Germany (GKV),gatekeeper_eligible,,,,GKV patients,,,,"G-BA Beschluss and Tragende Gruende, Alipogentiparvovec, 21 May 2015 (procedure page)",https://www.g-ba.de/bewertungsverfahren/nutzenbewertung/146/,not-found,"The 2015 Beschluss/TrG with the patient count was not retrieved; the 2017 TrG (deadline extension, 18 May 2017) and the 2015 G-BA Nutzenbewertung contain no count. Modul 3 (24 Oct 2014, g-ba.de/downloads/92-975-701/...) would carry the manufacturer's derivation."
Glybera,LPLD,population cible (HAS avis),France,gatekeeper_eligible,,,,patients,,,,"HAS, avis de la Commission de la Transparence GLYBERA (alipogene tiparvovec), 2015",https://www.has-sante.fr/jcms/c_2579395/en/glybera-alipogene-tiparvovec-gene-therapy,not-found,has-sante.fr aborted the connection twice; archive.org blocked.
Glybera,LPLD,LPLD prevalence or eligible patients (company filing),Europe,company_addressable,,,,patients,2016,2017-03-15,,uniQure N.V. Form 10-K for FY2016 (filed 15 Mar 2017),https://www.sec.gov/Archives/edgar/data/1590560/000104746917001589/a2231181z10-k.htm,not-found,"No prevalence or eligible-patient figure for LPLD in the FY2016 10-K (Glybera already being wound down). Earlier uniQure filings (20-F FY2013/FY2014, 10-K FY2015) not checked; search budget exhausted."
Vyjuvek,DEB,wound treatment from birth in DEB with mutation(s) in COL7A1 (EU label),EU,label_indication,,,,,2025,2025-11-06,Demnach ist Beremagen geperpavec zur Wundbehandlung bei Patientinnen und Patienten ab der Geburt mit dystropher Epidermolysis bullosa (DEB) mit Mutation(en) im Gen fuer die Alpha-1-Kette von Kollagen Typ VII (COL7A1) zugelassen [1].,"IQWiG Dossierbewertung G25-25, Beremagen geperpavec (dystrophe Epidermolysis bullosa), Bewertung von Patientenzahlen und Therapiekosten, Version 1.0, 6 Nov 2025, section 3.1",https://www.iqwig.de/download/g25-25_beremagen-geperpavec_bewertung-35a-absatz-1-satz-11-sgb-v_v1-0.pdf,verified-from-source,"EU label (EC approval Apr 2025) from birth; both dominant and recessive DEB. US label at launch (May 2023) was 6 months and older; Krystal announced an updated FDA label in 2025 (not verified here). Weekly topical gel, so the eligible population is the prevalent DEB pool with wounds, treated continuously."
Vyjuvek,DEB,"patients with wounds due to DEB with COL7A1 mutation, GKV-insured",Germany (GKV),gatekeeper_eligible,240,,900,GKV patients (prevalent),2026,2026-02-19,Patientinnen und Patienten mit Wunden aufgrund dystropher Epidermolysis bullosa (DEB) mit Mutation im Gen fuer die Alpha-1-Kette von Kollagen Typ VII (COL7A1) circa 240 - 900 Patientinnen und Patienten,"G-BA Beschluss ueber die Nutzenbewertung von Beremagen geperpavec (Vyjuvek), 19 Feb 2026 (BAnz AT 23.03.2026 B3), section 2",https://www.g-ba.de/downloads/39-261-7698/2026-02-19_AM-RL-XII_Beremagen-geperpavec_D-1229_BAnz.pdf,verified-from-source,"Official G-BA count (Beschluss section 2). Tragende Gruende (same date): figures taken from the manufacturer dossier, uncertain because of limited German incidence/prevalence data, but 'in einer weitgehend plausiblen Groessenordnung'. GKV = 88.6% of population."
Vyjuvek,DEB,"dystrophic epidermolysis bullosa, all (prevalence range used in the German dossier)",Germany,prevalence_rate,3.26,,12.16,"per 1,000,000 persons",2022,2025-11-06,"Der pU leitet auf der Basis dieser beiden Publikationen somit eine Spanne der Praevalenzrate von 3,26/1 000 000 Personen [2] bis 12,16/1 000 000 Personen [3] ab.","IQWiG Dossierbewertung G25-25, Beremagen geperpavec (dystrophe Epidermolysis bullosa), Bewertung von Patientenzahlen und Therapiekosten, Version 1.0, 6 Nov 2025, section 3.1",https://www.iqwig.de/download/g25-25_beremagen-geperpavec_bewertung-35a-absatz-1-satz-11-sgb-v_v1-0.pdf,verified-from-source,"Lower bound = Fine 2016 (US National EB Registry, 2002 data); upper bound = Has et al. 2023 (1,779 German EB patients identified via university hospitals, labs and DEBRA Deutschland, Oct 2020-May 2021; the authors treat their estimate as an upper bound). IQWiG: plausible order of magnitude."
